ID	SEX	MUMID	TWIN	CAPAGE	BIRTHYEAR	BIRTHWT
3906	1	2070	0	2	11	2.2
4807	1	4246	0	3	13	2.3
1219	2	3367	0	5	7	3.4
8408	1	9013	0	2	27	2.075
5804	2	6858	0	0	29	2.5
8811	2	4463	0	2	29	1.2
2241	2	2548	0	1	4	1.1
8796	1	3270	0	4	14	2.5
831	2	8234	1	3	18	1.6
5876	2	8321	0	1	6	2.6
1145	2	1037	0	4	8	3.1
922	1	7840	0	2	2	1.8
7096	2	5881	1	2	7	2.4
4037	1	2004	0	1	15	2.95
714	2	4049	0	1	29	1.9
7186	2	8164	0	2	7	2.6
8446	1	1607	0	2	18	3
836	2	5677	0	0	24	1.3
6301	1	3474	0	0	27	1.45
6932	1	1969	0	5	12	1.45
5824	2	8654	0	1	29	2.8
3373	2	4265	0	3	27	2
3680	2	8836	0	1	20	3
6402	2	2467	0	1	26	2.8
8703	1	1024	0	3	14	2.2
6803	1	6001	0	2	7	2.7
2590	1	8732	0	1	12	2.3
5670	1	3270	0	1	11	2.4
4053	2	6161	1	2	11	1.7
7341	2	2526	0	4	27	1.7
6745	1	3333	1	3	6	1.4
1241	1	6555	1	1	26	1.6
6417	1	4410	0	2	18	3
4996	2	7417	1	0	29	1.7
8575	1	4179	0	5	14	2.7
4974	1	2829	0	4	12	3
5407	2	6621	0	1	18	1.9
8191	1	7008	0	3	15	1.9
8093	1	2545	0	1	20	2.3
3866	2	5499	1	3	27	1.45
8622	2	5773	0	2	2	1.8
8002	2	8489	0	2	8	2.2
1240	1	8692	0	1	16	2.8
454	2	3089	0	1	5	1.1
2701	2	7201	0	4	23	2.9
1872	2	6161	1	3	2	1.5
7081	2	986	1	1	21	1.2
2788	1	7355	0	4	23	2.8
6324	1	3994	1	2	11	1.7
2162	2	4167	0	2	14	2.2
790	1	5108	1	0	7	0.95
7451	1	6858	1	5	23	2.3
7332	1	3994	1	1	7	1.8
141	2	8526	0	2	4	2.85
1614	1	3027	0	0	21	1
2465	1	2975	0	3	27	1.75
8869	1	6110	1	1	11	0.8
6028	2	695	0	0	21	1.7
2179	1	5895	1	2	12	1.95
615	2	4820	1	1	20	2
518	1	5981	0	2	27	3.05
3286	2	7327	1	3	9	1.85
8546	2	1398	0	2	13	1.3
802	1	7333	0	5	13	2.4
6431	2	3689	0	2	27	1.75
1472	1	503	0	2	2	2.1
6340	1	6125	0	4	9	1.975
2296	2	4538	0	1	8	1.05
3659	1	1529	0	2	25	1.6
6355	2	5499	1	4	15	1.65
6443	1	8293	0	2	2	2.4
1910	1	3227	0	2	13	2
5793	1	4854	0	5	7	2.9
3507	2	8145	0	1	4	1.25
3457	1	1042	0	1	21	2.1
6971	2	3733	0	1	26	2.4
4553	1	6621	0	0	23	3.3
300	2	4836	0	2	23	2.9
4145	2	6299	0	0	8	2.15
479	1	3707	0	0	20	2.7
2009	1	3867	0	2	14	2
3328	1	6006	0	4	9	2.6
5022	1	3149	0	4	15	2.15
9027	1	125	0	5	27	3.4
731	1	1983	0	1	22	1.2
4326	2	556	1	2	6	2.1
6060	1	6300	0	3	20	2.9
5217	1	4672	0	3	27	2.6
1645	2	556	1	3	5	1.7
2622	1	255	0	3	12	2.7
2719	2	6026	0	2	5	1.4
477	1	7636	1	1	2	1
3980	1	8932	0	2	4	1.25
2863	1	1622	1	2	6	1.9
4795	1	5580	1	2	27	1.05
1056	2	1783	0	5	11	2.9
6626	2	2062	0	3	14	2.6
7598	1	335	1	2	12	1.6
8677	2	5378	1	0	4	1.2
4971	2	7681	0	3	4	2.5
5079	1	1143	0	3	13	1.35
7347	2	6069	0	5	15	2.9
7027	1	1814	0	2	7	2.6
7227	1	6647	0	3	7	2.85
551	2	1411	0	2	9	2
3977	2	4489	0	3	15	2.5
5294	2	8533	0	1	27	2.4
4337	1	5956	0	2	7	2
1843	2	1969	1	1	15	1.9
362	1	8139	0	0	29	1.6
8309	2	7221	0	2	22	2.8
2542	1	5103	0	2	25	2.3
8012	1	6007	0	1	15	1.95
8772	2	2682	1	2	3	2.1
8247	1	7840	0	1	11	2.7
7961	2	7615	1	0	4	0.9
123	2	52	1	1	26	1.9
3873	1	8692	0	2	7	2.4
8	1	1529	1	4	23	2.2
4052	1	8361	0	1	9	2.2
6255	1	2548	0	2	8	2.15
2702	2	4485	1	1	13	1.7
6108	1	8866	1	2	20	1.9
1759	1	3082	0	1	15	2.05
8482	2	7434	1	3	23	2.3
949	1	8212	0	0	24	1.4
1598	2	5103	0	1	3	2.8
7706	1	1647	0	1	13	1.7
8538	2	8026	0	1	29	1.4
2382	2	6161	1	2	6	1.5
5853	2	5287	0	3	11	2.6
4195	1	5920	0	4	15	2.65
2173	1	8678	0	5	14	2.1
759	2	5673	0	2	23	3.1
3106	2	8605	0	1	12	2.9
8160	2	1812	0	4	16	2.3
8082	1	9049	0	3	18	3.7
5166	1	2985	0	2	27	2.65
7723	1	7506	1	2	11	1.4
7512	1	2293	0	0	17	2
4040	2	1971	1	1	26	1.6
8171	1	5084	1	0	4	0.775
4801	1	6520	0	0	4	0.675
5868	2	4358	0	1	29	2
5917	2	7287	0	2	13	2.2
31	2	2708	0	2	20	3.5
7793	2	8028	0	1	29	1.3
2689	2	5879	0	1	11	2.7
382	1	3038	0	0	12	2.15
1904	2	2656	0	5	11	1.4
4066	2	5371	0	1	13	2.8
2779	1	7219	0	3	26	1.7
8785	1	5410	1	2	11	1.6
6966	1	240	0	0	6	2.6
4463	1	4506	0	1	20	3.3
8795	1	1042	1	1	29	0.9
4948	2	8913	1	3	7	1.15
8895	2	27	0	1	11	2.2
22	1	2467	1	1	7	1.55
7092	1	6132	0	4	14	2.9
1308	1	6059	0	5	16	1.4
3858	2	75	0	1	11	2.3
5633	1	6792	1	2	23	1.8
1515	1	351	0	4	14	1.8
3182	2	5084	1	3	26	1.9
1204	2	6215	1	1	16	2.1
6352	2	3837	0	2	12	2.35
3708	2	3785	1	5	9	1.55
6999	1	922	0	3	16	1.6
2683	2	2945	0	1	13	2.6
4891	2	7956	0	2	23	2.6
4505	1	4306	0	1	11	2.7
5654	1	6645	1	0	5	0.7
8068	1	3879	1	2	15	1.6
909	1	1760	0	1	27	2.35
3119	1	8293	1	3	23	2
2652	1	668	0	2	23	3.4
2004	1	6516	1	1	26	1.9
2352	1	4553	0	1	18	1.6
2265	1	1725	0	3	9	2.8
8281	1	1340	0	2	26	2.9
6452	1	4328	0	2	20	2.7
3719	1	4672	0	1	13	1.65
699	2	1714	0	1	29	2.6
8248	1	75	0	2	18	1.3
8023	2	6	0	1	27	2.65
5663	2	1916	1	2	2	1.6
4546	2	2070	0	2	16	2.6
4992	1	4565	0	3	15	1.9
7172	1	1037	1	0	4	0.85
7838	2	901	0	1	2	1.5
8973	1	255	0	1	13	2.5
8788	1	3559	0	0	20	2.7
3731	1	1437	0	0	15	0.8
6775	1	7929	0	2	18	1.8
7029	2	1107	0	3	6	3.7
5196	2	4871	0	1	29	1.4
6777	2	4358	0	1	25	1.4
7008	1	6520	0	4	9	2.7
2148	2	3065	0	1	29	2.6
3751	2	99	0	2	11	1.6
685	1	8364	0	2	18	2.4
1242	2	3834	1	2	16	2.3
1371	2	2665	1	4	23	2.7
6437	2	5193	1	3	23	2.5
667	1	6846	0	1	8	2.6
5052	2	556	1	2	3	1.9
901	1	6765	0	2	23	2.3
7581	1	5751	0	1	13	2.3
5968	1	1971	1	2	12	1.85
6105	2	2985	0	0	12	1.15
4122	1	7751	0	1	7	2.5
1657	1	1900	0	0	17	2.2
6121	2	4672	0	2	9	2.2
870	1	3762	1	2	3	1.7
6179	1	8504	0	2	9	1.9
6479	2	7140	0	1	11	1.7
2048	2	4820	1	2	25	1.5
542	2	7448	1	2	22	1.5
8968	2	4328	0	2	25	2
5489	1	8692	1	5	11	2.2
7319	1	6271	0	1	29	2.5
8481	2	3267	0	1	21	1.5
8659	2	3762	0	2	6	3
923	1	552	1	2	23	1.6
81	1	795	0	2	2	2.4
7254	2	7219	0	5	15	3.5
5299	1	3655	0	1	9	2.3
4750	2	2473	0	2	8	2.5
614	1	2934	0	0	8	1.45
5617	1	1288	0	2	2	2.3
5995	1	3015	0	1	11	2.4
8901	1	3376	0	2	2	2.1
2117	1	801	1	5	16	1.2
1055	2	8669	0	0	17	2.4
1760	1	2008	0	2	26	2.8
4587	1	5084	1	4	8	1.45
3802	2	8533	0	3	9	2.35
224	1	1090	0	1	29	1.6
2479	1	8345	0	2	8	2.2
5287	1	3846	0	1	3	2.5
8419	1	64	1	2	7	1.4
6581	1	3356	1	4	8	1.5
3274	2	8249	0	1	8	1.35
6874	2	6443	1	2	26	1.9
156	2	5741	0	0	9	0.75
1093	1	1829	0	1	8	1.1
5391	1	1911	0	1	29	1.1
3696	1	43	1	3	18	1.7
3909	2	2250	1	3	23	1.8
957	2	795	0	2	18	2.4
90	2	6555	0	5	4	1.65
3668	1	7541	0	1	3	3
2467	1	7506	1	2	2	1.6
1218	1	104	0	1	8	2.4
4679	1	4871	1	2	23	2.2
3727	1	515	0	1	16	2.4
4312	1	8293	1	2	18	2.5
2506	1	7202	0	2	14	2.8
6762	1	516	1	4	12	1.6
1054	1	1656	0	1	29	2
5024	2	5006	1	1	18	1.3
1154	2	1085	1	3	22	1.6
7110	1	1529	0	2	18	1.8
1244	2	2899	0	2	16	1.7
1106	1	3558	0	2	9	2.1
8224	1	5009	0	3	18	2
2715	2	1042	0	1	20	2.6
3737	2	5900	0	1	26	2.8
7303	2	4822	1	1	3	1.9
4728	2	7840	1	2	16	2.3
3836	2	8341	0	4	12	1.7
373	1	8321	0	2	23	3.1
7668	1	4306	0	1	2	1.4
1067	1	7840	1	2	16	2.6
7163	2	8567	0	1	25	2
7134	2	2062	0	2	11	2.9
5844	2	809	0	3	11	1.5
1532	1	6161	0	2	16	2.7
4840	2	695	1	3	23	2.5
2247	2	263	0	1	7	2.8
3148	1	1696	0	3	9	1.55
7677	1	1696	0	2	15	2.4
7503	2	4489	0	3	13	2.5
2987	1	6850	1	1	29	2.1
1802	1	5831	0	0	4	1.475
410	2	7541	0	0	17	2
2885	2	2968	0	4	8	2.1
5440	1	587	0	1	20	3.4
4482	1	9017	0	2	5	2
5224	2	9040	0	3	23	2.2
7560	2	2635	0	4	12	1.7
5922	2	4781	0	1	16	3
4025	2	5920	1	4	27	2.8
4220	1	8182	0	2	21	1.9
5742	2	7355	0	2	6	1.2
2780	1	1607	0	1	29	3.2
3756	2	6027	0	1	29	2.6
2550	1	6778	0	0	21	1.3
511	1	5193	0	2	25	2.3
8672	1	535	0	4	11	2.4
2338	2	1	0	5	22	1.3
6713	1	4426	0	3	13	1.45
4059	2	3857	0	2	13	2.95
8305	2	7027	0	1	12	2.8
172	2	6788	0	1	24	1.4
1728	1	4031	0	1	14	2.7
7494	2	1725	0	1	13	2.9
5142	1	75	0	5	22	2.4
3386	1	1372	0	2	6	2
6657	1	3111	0	3	13	2.7
3234	2	6006	0	2	13	2.9
6916	2	8788	0	2	5	1.9
1456	1	1814	1	2	26	1.9
5066	1	9017	0	2	18	2
8647	2	7499	0	1	5	1.7
7120	1	692	1	0	16	2.8
2814	1	1375	0	3	21	2
2510	2	2537	0	1	20	3.4
2196	1	8732	0	2	14	2
6004	1	580	0	2	3	0.9
4985	2	218	0	3	14	2.7
2184	1	4358	0	1	3	1.8
6726	1	6858	0	0	21	1.2
4516	1	1199	0	0	29	1.7
7676	1	2052	1	4	7	1.7
3445	2	37	0	4	23	3.7
3515	1	3543	0	0	25	1.3
9057	2	2635	0	1	13	2.5
4185	1	4836	0	0	11	2.4
6140	2	7499	0	2	6	2.8
4619	1	6765	0	2	6	1.5
7908	1	821	0	2	25	2.2
7684	1	3926	0	2	6	2.7
6711	1	2424	0	3	16	1.4
6335	1	8848	0	1	20	2.3
7777	2	8738	0	1	8	2.6
1343	2	2635	0	1	9	2.55
777	2	2034	0	2	9	2.25
713	2	3476	1	3	27	1.5
3808	1	6778	0	1	29	2.3
346	1	4031	0	1	11	2.2
8177	1	546	0	0	27	1
431	2	556	1	2	6	2.3
2180	1	6001	1	4	26	1.8
791	2	3227	0	1	9	2.1
8373	1	2034	0	4	27	2.2
2789	1	8600	1	2	22	2
3791	1	3879	1	2	15	1.9
5008	1	3914	0	1	20	2.6
4446	2	4485	1	1	12	2.15
3107	2	8669	0	0	20	2.3
3876	1	6946	0	1	5	0.9
4289	1	5550	1	2	11	1.3
5577	1	4473	0	2	23	2.8
3388	1	8901	0	1	8	2.4
5495	2	263	0	3	4	2.8
5122	2	4252	1	1	27	1.55
134	2	6257	0	1	16	2.5
3066	1	6106	0	2	8	2.15
4362	1	6414	1	4	15	2
6827	2	7158	0	4	15	3
4141	2	6505	0	2	27	2.5
1698	1	2317	0	1	26	2
5250	2	2982	0	2	5	1.5
6857	2	3432	0	3	22	2.5
6367	2	3015	1	2	22	1.7
6994	1	8703	0	3	4	2.1
5302	2	6843	0	1	9	2.65
7155	1	2654	0	0	29	2.1
1221	1	2240	1	2	5	1.5
2820	2	6007	0	4	27	1.775
2248	2	5673	1	2	22	1.8
2079	2	8972	0	4	16	1.5
8542	1	6689	1	1	16	1.5
8958	1	6182	0	3	21	2.5
7309	2	8021	0	3	27	2.7
5244	1	561	0	1	7	2.6
8115	1	8289	1	1	2	0.9
2608	2	2279	0	0	12	1.75
3840	1	4153	0	1	11	2.5
8389	2	695	1	1	20	2.4
1816	1	1760	0	0	8	1.35
1790	2	5084	0	3	7	2.5
7255	1	6414	0	1	8	1.1
8212	1	2467	1	1	7	1.6
294	1	465	1	1	18	1.1
2969	1	2452	0	2	14	1.6
6579	2	3659	0	2	18	2
4599	1	695	1	1	6	1.9
4216	2	2317	0	0	13	2.35
1143	1	2922	0	3	12	2.2
3434	2	7663	0	1	4	0.875
1112	1	4514	1	2	12	1.4
2195	2	3986	1	3	23	2.1
4285	2	7751	0	1	14	2.9
3221	2	6831	0	2	2	1.7
5639	2	6764	0	2	11	1.7
8312	2	7686	0	3	17	3.1
4748	2	7642	0	2	11	2.2
5386	2	8376	0	5	14	2.8
2724	1	1051	0	0	25	1.4
7489	1	2654	1	0	6	1.2
5776	2	4328	0	3	5	2.9
6428	1	1607	0	2	5	2.7
4343	2	43	0	2	5	2.7
2205	1	2473	0	3	12	2.2
1322	1	1260	0	2	11	2.2
3832	1	4715	1	0	20	1.9
7534	2	2974	0	3	7	2.9
2220	2	3432	0	2	18	2.3
5859	1	6	0	1	9	2.35
5349	2	4677	0	1	24	1.2
5167	2	1622	1	2	6	1.9
845	1	6846	0	2	12	3
5396	1	4358	0	1	20	1.6
5243	2	5436	0	3	7	3.1
2685	2	1143	0	2	27	2.75
8830	2	6365	1	2	20	1.6
6347	2	6846	0	3	4	1.95
5650	1	8364	0	1	5	1.2
7334	2	3871	0	2	14	2.4
8067	2	6006	0	2	15	3.15
977	2	5556	0	1	27	2.4
461	2	2654	0	0	17	2
2902	1	2966	0	1	14	2.5
2272	1	5499	0	4	13	2.3
7108	1	2985	0	2	15	2.8
7697	1	4836	0	2	16	2.4
7592	2	553	0	5	26	1.9
3354	1	8981	0	2	29	1.8
4770	1	6001	0	2	16	1.8
7526	1	8249	0	2	11	2.5
8663	2	9056	0	0	17	2.6
8125	2	8810	0	2	18	2.1
7852	1	2654	1	0	6	1.1
4429	2	3857	0	4	8	3.3
5970	2	5831	0	2	2	1.9
2076	2	1505	0	0	8	1.25
8355	2	8321	0	1	29	2.6
4259	2	3754	0	1	7	1.55
8475	1	6706	0	3	2	1.9
6375	1	695	1	1	20	1.8
3676	1	81	0	5	16	1.8
1789	2	7159	0	4	11	3.4
2928	2	8526	0	3	11	2
3403	2	6768	0	4	14	2
3673	2	8079	1	1	13	1.6
5870	1	4251	0	3	9	2.05
7511	2	9023	0	3	22	3
8618	2	668	0	3	5	3.2
140	1	1529	1	4	23	2.5
1235	1	6778	0	1	20	2.3
2597	1	5642	0	2	6	2.5
6685	1	3603	0	1	29	2.3
8649	2	1647	0	2	7	2.3
5551	1	8037	0	5	26	2.1
4383	1	4256	0	1	12	2.3
5190	2	2966	1	2	2	1.8
999	1	398	1	3	22	1.3
8894	1	795	0	3	23	2.9
687	1	9023	0	2	2	1.9
229	1	52	1	1	26	2.2
52	1	3687	0	2	22	2.6
4329	2	8932	0	3	9	2.45
2013	2	8865	1	2	20	2.7
4489	1	8116	0	2	7	2.2
2750	1	3879	1	1	13	1.6
4581	2	801	0	3	22	1.9
4827	1	7681	0	2	7	2
965	1	995	0	2	16	2.2
666	1	2052	1	4	7	1.8
404	1	3018	0	0	17	2.3
7918	2	6414	0	1	9	1.6
7530	1	2069	0	3	12	2.1
1820	2	2922	0	0	4	0.725
981	1	695	1	3	23	2.2
5230	1	2945	0	4	27	3.05
2290	1	2279	0	3	9	2.05
3520	1	6452	0	1	29	1.4
6317	2	6765	0	2	22	3
6016	2	6215	1	2	18	1.9
3965	1	3832	1	2	22	1.9
6887	2	4542	0	3	11	2.5
804	1	2982	0	1	20	2.2
6072	1	6764	0	1	22	2.2
8993	2	6153	0	0	5	1.2
6116	2	3747	0	1	4	1.425
7304	2	5296	0	3	4	1.5
7283	2	8567	0	1	20	1.6
8283	1	8341	0	3	4	1.95
8563	2	3832	0	3	5	2.9
7028	2	2240	1	1	29	1.6
6580	1	5642	0	2	5	2.5
7596	1	1260	0	5	5	2.4
4837	2	3539	0	2	14	2
8019	1	1529	0	2	29	2.7
530	2	4555	0	0	29	1.7
7664	1	2113	0	2	8	2.3
4839	2	183	0	3	12	2.9
3785	1	4031	0	1	7	2.5
64	1	1916	1	1	3	2
7905	2	8901	0	1	11	2.2
4895	1	14	0	1	9	2.35
7143	2	8526	0	3	12	3.2
8199	2	6232	0	3	11	2.8
1264	1	6621	0	0	17	2.2
76	1	8732	0	2	9	1.75
4504	2	1689	0	2	13	2.7
6001	1	503	0	2	18	2
8485	1	487	0	1	29	2.5
1618	1	2809	0	1	29	1.9
2164	1	5359	1	1	15	1.15
1279	2	6908	1	0	6	1
3853	2	1782	0	3	7	2.05
3472	1	8810	0	2	3	1.6
3665	2	482	0	2	7	2.5
5101	2	6110	0	2	16	2.4
6653	1	4031	0	1	16	2.6
2044	1	8108	1	1	3	2.2
3302	2	3733	0	3	9	2.5
8963	2	7448	1	1	16	1.8
440	1	7374	0	1	13	2
7346	2	1472	0	2	7	2.35
465	1	2476	0	1	3	2
4762	1	8321	0	2	3	3.1
4033	2	774	0	5	15	3.1
8523	2	7219	1	1	27	1.25
3801	1	2476	0	2	5	1.7
964	2	3747	0	2	15	3.2
6462	2	6252	0	2	22	2.4
6127	1	2985	0	2	13	2.8
3504	1	229	0	2	15	2.5
6254	2	3994	1	3	12	2
4430	2	7840	0	1	3	2.3
2976	2	1532	0	3	7	2.6
1684	2	4000	1	1	3	2.2
7070	1	801	0	2	14	1.9
5507	1	7664	0	2	27	1.9
8378	1	765	0	3	11	2.2
1386	1	5921	0	1	29	1
4662	1	1805	0	2	18	2.5
6547	2	3846	0	1	5	2.2
1705	1	5296	0	1	26	2.5
194	1	3316	0	2	5	2.5
20	1	745	1	1	12	1.6
6934	1	4489	0	2	27	2.4
8239	1	2250	0	2	5	1.4
4075	2	4485	1	1	13	1.6
8857	2	3416	1	4	12	2.5
2274	1	2729	0	2	2	2
350	2	5503	1	1	13	2
5266	1	515	0	1	5	1.4
8044	1	4514	1	2	12	1.8
5183	2	2935	0	5	4	2.8
7926	2	5436	0	3	4	1.8
7287	1	3785	1	1	26	1.6
1710	1	6840	0	1	3	1.1
7903	2	4770	0	1	4	1.3
8873	2	1260	0	2	3	2.2
6876	2	4049	0	0	5	1.2
8623	1	3834	1	1	18	1.1
436	2	7596	0	0	23	1.6
5706	1	4838	0	2	27	2
5703	2	5499	1	4	15	1.75
2663	2	240	0	2	5	3.2
8906	2	3506	0	2	2	1.8
1751	1	5009	0	2	16	1.8
5908	2	1074	0	1	11	2.4
8978	1	8116	1	1	26	1.6
6250	1	3843	0	2	15	2.65
1144	1	6803	0	0	4	1.45
1971	1	6717	0	3	14	1.4
380	1	7710	0	1	29	2
2810	2	2196	0	2	26	2.8
1215	1	3874	0	3	22	1.3
1764	2	1051	0	1	3	2.6
1942	1	4626	0	2	18	1.5
6527	1	2623	0	2	27	2.2
5677	1	6849	0	1	7	2.7
1346	2	8111	0	1	2	1.6
6133	2	1164	0	4	22	2.4
3776	1	5296	0	2	7	2.4
2447	2	3015	1	2	22	1.7
7369	1	2654	1	0	25	1.1
2513	2	6516	0	4	16	2.2
8448	2	4167	1	3	13	1.6
4907	2	5378	1	0	4	1.4
1741	1	1321	0	3	23	2
7779	1	695	1	1	3	2.1
3479	1	2134	0	2	22	2.2
7719	2	7779	1	3	18	1.7
839	2	1085	1	3	22	1.6
4467	1	3983	0	0	17	2
4653	2	7434	0	1	29	2.6
938	2	2982	0	1	3	2.7
1131	2	5529	0	1	16	1.5
3090	2	255	0	2	8	2.25
983	1	765	0	2	16	1.6
5075	1	668	0	2	2	2.2
5792	1	3367	0	2	11	2.5
913	2	801	1	5	16	1.4
503	1	2843	0	1	3	2.3
5340	1	2635	0	1	8	2
3376	1	6778	0	2	25	1.8
3437	2	3376	0	2	6	2.2
7273	2	4762	0	2	23	3
8063	1	3539	0	2	4	2.25
430	2	14	0	1	13	2.45
3510	2	8202	0	1	15	2.85
7917	2	6516	1	3	12	2
6120	1	1340	0	2	22	2
2843	1	8835	0	1	20	2.4
3667	1	6102	0	2	18	2.5
5309	1	901	0	5	7	2.5
413	1	916	0	2	11	2.9
5295	2	5287	0	2	23	2.7
3591	1	6871	0	4	12	1.95
6233	1	7813	0	4	26	1.5
5803	2	2704	0	2	9	1.925
8189	2	968	0	2	15	2.6
784	1	8200	1	2	23	2.1
3657	1	6503	1	5	9	1.5
6006	1	4485	0	1	26	3.1
4964	2	6692	0	2	9	1.65
4140	2	1916	1	1	3	2
5789	2	2052	1	2	11	1.8
8449	2	7541	0	2	25	2.7
3794	2	8345	1	1	27	2.1
3630	1	7373	0	3	11	2.4
4273	1	2769	0	1	27	2.35
706	1	2729	0	2	16	2.9
5589	2	8913	0	4	4	2.1
96	2	2654	0	3	3	3.3
6834	1	6849	0	1	16	2.9
1666	1	7222	0	2	18	2.1
8196	2	7842	0	2	7	2
2787	1	8734	0	4	23	1.6
6558	2	1969	1	2	9	1.25
6185	2	995	0	1	22	2.3
6600	1	2240	1	2	23	2.2
237	2	5956	0	5	4	2.1
7313	2	4626	1	1	11	1
3689	1	8037	0	2	8	2.15
7098	2	125	0	4	12	2
3995	2	1142	1	1	3	1.9
742	1	5006	1	3	23	2
6268	1	4749	0	0	13	0.4
7174	2	3112	0	3	21	2
1281	1	7287	1	2	27	1.5
7504	2	7268	0	1	13	2.2
3257	1	8489	0	4	15	2
8764	1	5818	1	2	7	2.2
4002	2	3483	0	1	13	2.8
4016	2	2966	0	2	4	2.25
4607	1	8958	0	1	29	2
6338	1	3926	0	1	5	1.6
1123	1	5556	0	1	15	2.3
1964	2	9023	0	2	18	1.8
7023	2	2515	0	5	14	2.9
2859	2	762	0	1	18	0.9
7626	1	2317	1	0	12	1.8
7694	2	1793	0	2	16	2.4
1140	2	7622	0	2	15	2.45
1544	1	6299	0	1	9	1.95
6948	2	1	0	1	11	1.9
1405	1	2062	0	2	18	2.2
882	1	4888	0	0	15	0.85
4987	2	8079	0	2	7	1.5
7559	2	3874	0	2	11	2.5
4201	2	2452	0	2	7	2.3
3311	2	4085	0	2	11	2.1
5293	1	3846	0	2	25	2.1
161	2	7842	0	2	6	2.5
2066	2	5751	0	2	11	2.2
2602	2	81	0	4	22	1.5
7277	2	1833	0	1	9	2.45
8841	1	4328	0	1	3	2.6
6018	2	2654	0	1	21	2.6
6553	1	5325	0	1	18	1.2
4676	2	183	0	3	14	2.4
3188	2	8179	0	0	8	1.35
8777	2	2196	0	4	4	1.3
7379	2	7221	0	2	5	1.6
1940	2	5378	0	2	11	2.2
5133	2	6831	0	2	18	2.5
7726	2	1814	0	1	12	3
8028	1	7122	0	1	20	2.8
5342	1	8848	1	1	3	1.8
7979	1	5565	0	5	27	2.4
5433	2	2665	0	2	18	2.6
6910	2	8970	0	1	14	1
6601	2	4000	1	1	5	1.5
3881	2	795	0	3	22	2.8
1718	2	3162	0	2	22	2
5529	1	3926	0	4	18	2.1
3934	1	745	0	1	11	2.5
7848	1	8978	1	2	27	1.45
808	1	1375	0	2	18	2.3
7509	1	7510	0	2	14	1.6
582	1	6831	0	3	23	3.2
4691	1	3659	0	3	23	3.6
6804	2	7779	0	3	23	3.5
8692	1	8341	0	2	23	2.2
5972	2	986	1	1	21	1
8920	2	64	1	2	22	1.6
1019	1	425	0	2	6	1.8
6211	2	5542	0	5	9	3.15
7339	1	3603	0	0	21	1.3
8376	1	8835	0	2	23	1.9
2217	1	7448	0	2	2	1.6
8884	1	745	1	3	22	1.6
6464	1	3316	0	2	21	2.6
1368	1	6159	0	5	14	2.4
3439	2	1529	0	1	3	2.5
7129	2	382	0	5	15	3.3
2154	2	8866	1	0	17	1.9
8250	2	2253	1	1	11	2.2
5532	2	4983	0	1	18	0.9
658	2	1164	0	5	12	4
7318	2	1260	0	5	22	3.1
3582	2	442	0	1	14	2.5
2871	1	8345	0	2	13	3.3
7623	2	3785	0	2	13	2.55
1998	1	2769	0	5	15	3.2
6684	1	416	0	2	18	1.8
6184	1	7374	0	1	27	2.6
2668	1	9017	0	1	3	1.3
5535	2	4049	0	2	20	1.4
970	1	331	0	2	16	2.4
6931	2	7034	0	3	11	2
3094	1	5262	1	2	20	2.1
7900	2	5580	0	2	13	1.6
2336	1	2611	0	0	4	1.25
5325	1	795	0	2	3	1.8
7844	1	9017	1	2	6	2.2
6915	2	7681	0	2	8	2.5
8748	2	3986	0	5	16	3.9
5769	2	5357	0	2	13	2.3
598	1	1074	0	2	18	1.7
1550	2	901	0	1	14	2
7326	2	5550	0	2	16	2
3185	2	6026	0	3	18	1.7
7843	2	8692	0	1	14	1.1
3987	1	4202	0	4	15	1.85
1831	2	3281	0	0	27	1.35
7263	1	8489	0	2	27	2.5
2979	2	6001	0	3	14	2.2
2263	2	8316	0	2	14	2.3
2113	1	4781	0	2	2	2.2
6493	1	3655	0	2	15	2.35
8141	2	7034	0	1	2	1.5
1947	2	2077	0	4	27	3.1
546	1	5371	0	3	9	2.65
2046	2	2704	0	1	8	1.75
7525	1	2506	0	3	12	2.55
45	1	465	0	2	6	1.3
2824	1	6026	0	0	11	0.8
5213	2	43	1	3	18	1.6
3132	1	5359	0	2	27	2.05
8564	2	6237	0	2	12	1.4
2633	1	5642	0	1	20	3
4596	1	43	0	2	29	2
7907	2	1760	0	2	9	2.35
6594	2	5314	1	2	11	1.8
8423	2	5440	0	1	6	3.2
3944	1	5815	0	2	12	2
3598	2	8489	0	4	9	1.75
2834	2	5751	0	1	14	2.1
3584	2	1916	1	2	16	1.9
7857	1	8293	1	2	18	1
8050	2	1916	1	2	5	1.7
7149	2	4489	0	2	12	2.6
3396	1	5959	0	2	18	1.6
6298	1	5057	0	1	12	3
6357	2	75	0	1	14	1.5
2791	1	5818	0	2	14	2.4
5891	2	465	0	2	2	2.6
1401	2	6477	0	2	4	2
3059	1	7584	0	2	18	1.9
5960	1	8261	0	1	8	2.4
2114	1	8345	0	2	12	2.95
1237	1	335	0	1	27	2.3
3973	2	5318	0	3	11	2.7
7366	2	7510	0	5	16	1.6
1564	1	5635	0	1	15	2.6
9021	1	4256	1	2	26	1.2
1486	2	4626	1	1	11	1.3
2801	1	5748	0	2	18	3.1
1327	2	8605	0	1	9	2.4
4020	2	7780	0	1	20	2.3
6213	2	5815	0	2	27	2.8
671	1	3867	0	1	11	2
6627	1	6158	0	4	22	2.5
6952	1	5670	0	2	7	1.7
