ID	SEX	MUMID	TWIN	CAPAGE	BIRTHYEAR	BIRTHWT
2020	1	8810	0	2	6	2
6212	2	3356	1	2	4	1.2
4390	2	4935	0	2	7	2.9
4344	2	2922	0	0	24	0.4
3229	1	1783	1	1	2	1.5
7271	2	1544	0	1	1	2.25
5766	2	3766	0	1	21	1.8
5374	1	6161	1	2	6	1.4
7345	2	1809	0	3	27	2.15
3985	2	2922	0	1	26	2.4
2999	1	6208	1	3	19	1.6
5947	2	258	0	0	19	1.05
8235	2	8692	0	2	22	2.6
6076	1	6300	0	3	20	2.9
1849	2	3054	1	2	27	1.9
6743	1	5956	0	3	22	1.8
4567	2	6850	1	1	29	2.1
1329	1	8004	0	2	8	2.05
1241	1	6555	1	1	26	1.6
8810	1	240	0	2	25	2.9
3320	2	2279	0	1	8	1.2
8972	1	8729	0	2	2	2.1
3660	2	3476	0	0	24	1
7222	1	1916	1	2	5	1.9
6670	1	4413	0	2	7	2.2
8823	2	8973	0	2	15	1.95
5916	2	8865	1	0	17	2.3
6124	2	1604	0	0	29	1.6
5267	2	5580	1	2	27	1.4
2564	2	339	0	2	6	2.4
8800	1	3137	0	1	11	2.9
6548	1	3958	1	5	14	1.9
4495	2	173	0	0	9	1
5587	2	3707	0	1	29	2.6
7179	2	8200	1	1	6	1.9
3836	2	8341	0	4	12	1.7
7777	2	8738	0	1	8	2.6
2553	1	5331	0	2	27	2
913	2	801	1	5	16	1.4
657	1	3958	1	5	14	2.1
5781	1	6007	0	4	19	2.1
8764	1	5818	1	2	7	2.2
7699	1	1085	1	2	11	1.3
410	2	7541	0	0	17	2
6929	2	7108	0	5	10	1.9
5570	2	5580	0	1	8	2.3
7105	1	64	1	4	23	1.6
3581	1	8692	1	5	11	2.2
7245	2	2769	0	2	9	2.6
5312	1	5815	0	1	9	1.4
7538	1	5920	1	4	27	1.825
3096	1	6692	1	4	27	1.4
1643	1	7842	0	2	11	2.3
8734	1	1622	0	0	21	1.8
919	2	86	0	0	1	0.65
4770	1	6001	0	2	16	1.8
5955	2	3416	1	4	12	1.5
6177	2	1207	0	2	25	1.6
3987	1	4202	0	4	15	1.85
3470	1	8836	0	2	29	3.4
5250	2	2982	1	2	5	1.5
6950	2	5193	0	1	20	3
3973	2	5318	0	3	11	2.7
5927	2	7596	0	1	18	1.6
762	1	8289	1	2	23	2
6441	1	8021	1	4	4	1.45
3429	2	2279	0	2	13	1.8
6589	1	987	0	1	29	1.5
4783	1	3926	0	2	22	2.3
6715	1	3948	1	0	25	1
2281	1	1164	0	2	8	2.7
1376	1	5797	0	3	17	2.3
3769	1	8234	0	2	16	2.3
71	1	5458	0	4	10	1.65
2028	2	6102	0	2	5	3
2824	1	6026	0	0	11	0.8
4563	1	3879	0	2	12	2.1
7664	1	2113	0	2	8	2.3
3672	2	4552	0	0	15	0.7
8723	1	8004	0	1	13	1.9
2160	2	7068	0	2	18	2.7
7547	2	7439	0	2	27	2.375
7425	1	8316	0	0	16	1
3046	2	1207	0	2	20	2.4
1379	1	3687	0	1	2	0.9
8821	1	7681	0	1	13	2.6
8141	2	7034	0	1	2	1.5
1164	1	6232	0	2	2	2.3
5437	2	8848	0	0	17	1.8
4813	1	7710	1	3	23	1.5
4243	2	8030	0	2	1	2.025
8561	2	6477	0	1	26	2.4
4510	2	535	0	3	14	2.7
1235	1	6778	0	1	20	2.3
254	1	4192	1	2	16	1.6
995	1	7684	0	4	23	2.2
1675	1	3364	0	1	11	2.5
8116	1	7663	0	2	16	2.1
4576	2	5675	1	2	18	1.6
3968	1	7434	1	2	6	2.2
4873	2	4538	0	1	13	2
4582	2	772	0	1	12	1.35
1773	2	3719	0	4	19	2.9
5633	1	6792	1	2	23	1.8
455	2	6027	1	4	25	1.6
607	1	7638	1	2	16	1.4
6318	1	1725	0	2	19	2.9
7194	1	3754	0	1	13	2.4
3183	1	6443	0	2	7	3
7477	2	7027	0	1	8	2.7
626	1	5959	0	1	5	1.3
2661	1	5881	1	2	26	2.2
6711	1	2424	0	3	16	1.4
2871	1	8345	0	2	13	3.3
7868	1	1848	0	3	1	2.2
6912	2	8734	0	2	22	1.7
2841	1	4034	0	2	15	2.05
2496	2	2515	0	2	18	1.6
8763	1	2611	0	1	24	1.25
8312	2	7686	0	3	17	3.1
4151	2	4000	1	1	20	2.2
3005	2	5818	1	2	7	1.55
6742	2	5084	0	1	13	1.7
8446	1	1607	0	2	18	3
4499	1	4251	0	1	27	2.225
7070	1	801	0	2	14	1.9
1392	2	7663	1	1	11	1.4
6732	1	1544	0	0	10	1.38
2479	1	8345	0	2	8	2.2
6214	1	5675	0	1	6	2.4
4467	1	3983	0	0	17	2
3378	2	5956	0	2	11	2.1
7054	1	1372	0	2	5	1.6
3921	1	1622	1	2	25	1.2
6255	1	2548	0	2	8	2.15
7112	2	8634	0	0	17	2
1823	2	1321	0	0	5	1
5170	2	2623	0	3	12	2.1
1016	1	3328	0	1	1	1.9
7849	2	17	1	0	17	1.5
2522	1	6158	0	2	5	1.8
6062	2	7448	0	1	18	1.9
8218	1	1283	0	2	8	2.7
7918	2	6414	0	1	9	1.6
8932	1	5751	0	3	7	2.7
3824	2	8526	0	2	27	2.65
1718	2	3162	0	2	22	2
239	2	8361	0	0	1	1.075
90	2	6555	0	5	4	1.65
3663	2	2240	0	2	2	2
2163	2	8093	0	0	25	1.4
4391	1	4347	0	2	2	1.9
5383	2	2240	0	2	25	1.9
7340	2	3926	0	2	23	3.1
5909	2	7140	0	2	22	1.6
2979	2	6001	0	3	14	2.2
3015	1	2857	0	1	6	2.9
7388	1	339	0	1	29	2.3
262	1	2945	0	3	15	3.2
8224	1	5009	0	3	18	2
3437	2	3376	0	2	6	2.2
6222	1	450	0	4	8	1.8
8138	2	7506	1	2	16	2
4627	1	7564	1	0	5	1.5
6320	1	2265	0	2	10	2
5039	2	4167	0	3	7	2.8
3991	2	2457	1	2	20	1.7
8575	1	4179	0	5	14	2.7
473	2	8108	1	2	25	1.4
2205	1	2473	0	3	12	2.2
672	2	7929	0	3	23	2.7
7654	2	7867	0	1	1	1
6251	1	503	0	3	22	2.4
7840	1	2857	0	2	25	2.6
7731	1	5920	0	2	13	2
4244	1	6282	0	4	2	2.6
752	2	1107	0	4	22	2.4
4119	2	5110	0	2	19	2.45
294	1	465	1	1	18	1.1
8876	1	1257	0	4	23	2.2
5621	2	3603	0	2	25	2.4
5020	1	8946	0	4	19	2.8
8877	1	2926	0	2	18	2.7
3281	1	8063	0	1	13	1.7
1056	2	1783	0	5	11	2.9
9	2	8732	0	2	11	1.7
8169	2	260	0	5	12	1.8
1935	2	2697	1	4	7	2.2
8577	1	3196	0	1	18	1
4302	1	339	0	1	20	2.4
5489	1	8692	1	5	11	2.2
6580	1	5642	0	2	5	2.5
9004	2	4739	0	2	13	2.15
5902	2	6161	1	3	2	1.5
2764	2	4506	0	1	3	2.7
4774	2	1074	0	2	14	1.5
5697	2	2982	0	0	29	2.4
5068	2	3281	0	1	19	1.8
2079	2	8972	0	4	16	1.5
5827	2	5935	0	3	12	2.9
2248	2	5673	1	2	22	1.8
7778	1	1576	1	3	18	1.7
3256	1	8281	0	5	27	3.5
5184	1	7636	1	2	22	1.6
3934	1	745	0	1	11	2.5
6394	1	5006	0	3	16	3.2
3507	2	8145	0	1	4	1.25
5022	1	3149	0	4	15	2.15
5190	2	2966	1	2	2	1.8
369	1	4888	0	3	1	1.55
5054	1	8407	0	5	27	2.6
1827	2	3879	1	1	27	1.75
136	1	1544	0	2	19	2.2
4315	1	7888	0	2	15	2.25
2405	1	6487	0	3	23	2.2
8111	1	5879	0	4	23	3
825	2	8877	0	1	11	2.4
5287	1	3846	0	1	3	2.5
7151	1	8980	1	3	19	1.4
4985	2	218	0	3	14	2.7
4294	1	8495	0	3	29	2.5
487	1	1900	0	2	21	1.8
2058	2	7912	0	4	27	3.2
2084	2	4506	0	1	29	2.8
6459	2	6174	0	2	20	2.9
4484	1	7439	0	4	15	2.25
7124	2	1916	1	2	6	2.4
3445	2	2843	0	4	23	3.7
6931	2	7034	0	3	11	2
6375	1	695	1	1	20	1.8
2997	1	3137	0	2	2	1.6
7263	1	8489	0	2	27	2.5
8088	2	1107	1	3	23	2.6
3823	2	4991	0	3	19	1.8
4615	2	6697	0	3	10	1.87
6286	2	2008	0	2	4	1.9
6103	1	8841	1	3	18	1.3
2602	2	81	0	4	22	1.5
8510	1	6069	0	2	19	2.7
8034	2	2217	0	1	11	2.1
2113	1	4781	0	2	2	2.2
7559	2	3874	0	2	11	2.5
2685	2	1143	0	2	27	2.75
7655	1	2180	0	2	13	1.5
8305	2	7027	0	1	12	2.8
4556	1	1221	0	2	11	2.6
667	1	6846	0	1	8	2.6
7707	2	6516	0	2	11	2.8
6655	1	2467	1	0	12	1.8
3196	1	552	1	2	5	1.8
8425	2	331	0	3	22	2.4
5761	2	6765	0	2	16	3
3906	1	2070	0	2	11	2.2
8940	1	3689	0	1	19	1.95
4638	2	552	0	1	20	2.4
5959	1	6027	1	3	6	2.2
4468	1	7986	0	4	1	1.55
6934	1	4489	0	2	27	2.4
6072	1	6764	0	1	22	2.2
4013	2	3776	0	0	26	2.4
3840	1	4153	0	1	11	2.5
5824	2	8654	0	1	29	2.8
4535	2	7840	0	4	23	3.4
3222	2	7020	0	4	4	2.65
4199	2	5818	0	1	11	2.4
994	2	6653	0	2	7	2.5
6756	1	1207	0	1	29	2.2
314	2	8037	0	0	4	1.3
4723	2	1983	0	2	11	2.2
4816	2	5580	1	1	9	1.15
4539	2	8901	0	4	22	1.8
1549	2	8692	0	2	2	1.5
5485	2	3689	0	4	1	1.7
2882	1	968	0	4	10	2.5
5044	1	5193	1	3	6	1.5
8343	2	8082	0	2	16	2.4
7524	1	8021	1	3	12	1.8
5663	2	1916	1	2	2	1.6
2339	2	6001	1	4	26	1.9
7487	1	4807	0	4	1	2.45
3874	1	745	0	2	2	1.3
3676	1	81	0	5	16	1.8
6680	1	7760	1	2	13	1.5
4974	1	2829	0	4	12	3
7132	1	518	0	0	15	1
2627	2	5950	0	1	20	2
3149	1	2077	0	2	9	2.2
1345	2	3879	1	1	13	1.6
4538	1	2279	0	1	26	1.5
156	2	5741	0	0	9	0.75
4413	1	4347	0	2	11	1.9
7280	1	3281	0	3	1	2.15
2027	2	6764	0	5	14	1.9
7471	1	6208	1	1	9	1.75
3448	2	7929	0	1	11	2
5244	1	561	0	1	7	2.6
3658	2	7085	0	2	1	1.8
4692	2	2682	1	2	23	2.4
6233	1	7813	0	4	26	1.5
7592	2	553	0	5	26	1.9
2748	2	5635	0	1	19	2.45
2316	2	6831	0	2	5	2.9
1606	1	1805	0	2	5	1.4
2074	2	8738	0	1	9	1.2
6906	2	2966	0	2	22	3.1
102	2	5227	0	1	20	2.5
2220	2	3432	0	2	18	2.3
999	1	398	1	3	22	1.3
1264	1	6621	0	0	17	2.2
8415	1	587	0	2	21	2.2
6765	1	7434	1	1	3	2.4
8256	2	8848	1	2	6	1.9
4026	2	8341	0	3	11	2.8
4750	2	2473	0	2	8	2.5
5372	1	3986	1	3	23	1.8
3292	2	2597	0	0	24	0.9
2217	1	7448	0	2	2	1.6
33	2	6792	1	1	21	1.1
1001	2	6015	0	3	7	3.25
5716	1	7840	0	1	18	0.8
1	1	2633	0	2	18	2.3
3405	1	503	0	2	11	2.3
845	1	6846	0	2	12	3
8271	2	3364	0	2	2	2.4
5040	1	7541	0	4	6	3.3
809	1	8376	0	3	16	2.2
7148	2	2792	0	1	29	1.3
2650	1	8137	0	0	29	2.3
926	2	64	0	3	5	1.7
81	1	795	0	2	2	2.4
5795	2	1107	1	1	3	2.7
527	1	6237	0	3	8	1.55
8753	2	599	0	1	29	1.7
7322	2	7888	0	2	27	2.025
5123	2	6849	1	2	11	2.2
8968	2	4328	0	2	25	2
8336	1	1353	1	1	29	1.2
5499	1	3356	1	2	26	1.5
1997	2	5220	0	2	12	2.9
1442	2	5556	0	3	19	1.9
7026	1	7615	1	2	8	1.5
8500	1	7434	0	2	25	1.5
3106	2	8605	0	1	12	2.9
3141	1	2452	0	5	16	1.4
3931	1	104	0	2	27	1.85
5386	2	8376	0	5	14	2.8
7211	2	1411	0	3	1	3
1466	1	8182	0	3	17	2.8
4757	2	7710	0	1	20	2.1
2471	2	4252	1	3	19	1.95
7237	2	1085	0	2	16	2.4
7102	2	339	1	2	23	1.7
4553	1	6621	0	0	23	3.3
3630	1	7373	0	3	11	2.4
2535	2	3054	0	2	9	2.05
3659	1	1529	0	2	25	1.6
1778	1	5561	0	1	29	2.3
3312	2	2974	0	2	11	2.1
970	1	331	0	2	16	2.4
8703	1	1024	0	3	14	2.2
2040	2	2452	0	3	22	1.5
1037	1	8901	0	1	14	2.9
968	1	3038	0	3	8	1.9
4657	1	3096	0	3	10	1.74
5436	1	4626	0	2	22	2.3
7557	1	2467	1	2	13	1.7
1741	1	1321	0	3	23	2
8525	1	1235	0	1	29	1.8
2978	2	4482	1	3	22	1.8
5578	2	3865	0	5	10	2.43
8780	2	2604	0	2	19	2.6
6831	1	3682	0	2	21	2.5
8983	1	7813	0	2	12	1.85
4596	1	43	0	2	29	2
7299	2	8037	0	2	27	2.2
256	1	14	0	4	27	2.95
1836	2	5950	0	1	29	2.1
1281	1	7287	1	2	27	1.5
3599	2	4552	1	0	10	0.94
4201	2	2452	0	2	7	2.3
1242	2	3834	1	2	16	2.3
224	1	1090	0	1	29	1.6
6937	1	7956	1	2	16	1.5
2662	1	4714	0	2	10	2.52
3993	2	2704	0	2	15	2.55
5007	1	6555	0	1	13	2.1
2017	2	4781	0	3	23	2
4855	2	613	0	2	1	2.15
65	1	3785	1	5	9	1.4
2787	1	8734	0	4	23	1.6
4839	2	183	0	3	12	2.9
6109	1	6257	0	2	7	2.35
2117	1	801	1	5	16	1.2
5307	2	7488	0	3	27	1.7
3051	1	7636	0	1	23	1
2244	2	3564	0	2	1	2.15
4807	1	4246	0	3	13	2.3
7174	2	3112	0	3	21	2
3388	1	8901	0	1	8	2.4
220	2	1221	0	2	16	3.3
5839	2	6127	0	0	9	0.75
3206	1	903	0	1	19	2.15
758	2	5631	0	3	12	2
7097	1	4521	0	1	21	1.5
7120	1	692	1	0	16	2.8
4643	2	5929	0	4	10	2.68
4323	2	5033	1	2	19	1.75
6485	1	2839	0	3	11	2.9
300	2	4836	0	2	23	2.9
8174	2	6505	0	3	15	2.25
1211	2	1593	0	0	17	1.1
3714	2	1288	0	2	18	2.7
4092	1	7519	0	3	26	2.5
551	2	1411	0	2	9	2
3192	1	695	1	0	29	2.5
5801	1	1576	1	3	18	1.7
1947	2	2077	0	4	27	3.1
8912	2	9017	1	2	6	2.5
7511	2	9023	0	3	22	3
5529	1	3926	0	4	18	2.1
8149	2	6692	1	4	27	1.15
5683	1	6778	0	3	18	2.2
4338	2	1647	0	1	8	2.15
5295	2	5287	0	2	23	2.7
6527	1	2623	0	2	27	2.2
5325	1	795	0	2	3	1.8
3780	2	5436	1	5	8	1.5
7238	1	7780	0	2	18	2
975	1	1142	1	1	3	2.3
7030	2	6232	0	2	23	2.7
3561	2	8729	0	0	16	2.6
3853	2	1782	0	3	7	2.05
32	2	7813	0	1	9	2.2
7372	1	3506	0	1	22	2.3
5204	2	2635	0	2	1	2.35
440	1	7374	0	1	13	2
7539	1	4252	1	1	27	1.8
2631	1	762	1	2	16	1.2
4766	2	7027	0	1	13	2
1424	2	7710	0	2	5	1.9
5462	2	450	0	1	19	2.1
869	1	5359	0	3	9	1.6
879	2	5359	1	1	15	1.6
5717	2	8980	1	3	19	2
7832	2	162	0	1	16	1
7003	1	4252	0	3	13	2.9
696	2	8021	1	3	12	2.1
615	2	4820	1	1	20	2
6692	1	4935	0	1	8	2.15
1648	1	7493	0	1	1	2.4
8663	2	9056	0	0	17	2.6
5559	2	5419	0	0	17	2.3
6585	1	5296	0	2	12	2.9
5556	1	7596	0	5	14	2.7
656	1	3971	0	2	19	2.25
5132	2	3987	0	0	10	0.725
8309	2	7221	0	2	22	2.8
8020	2	1288	0	3	22	3.2
8858	2	1321	0	0	16	2.2
3719	1	4672	0	1	13	1.65
4489	1	8116	0	2	7	2.2
2050	2	3457	0	1	29	1.9
121	1	5314	0	5	4	1.6
893	2	1510	0	0	17	2.6
470	2	8202	0	1	13	2.4
6007	1	8678	0	1	8	2.45
3340	2	1568	0	3	16	2.9
5349	2	4677	0	1	24	1.2
7637	1	7448	1	1	11	1.1
4432	2	2700	0	4	11	2.8
4607	1	8958	0	1	29	2
4178	1	3879	1	0	1	1.475
3579	2	2656	0	5	7	2.9
6723	1	2467	1	2	13	1.8
8609	2	5318	0	3	22	2.8
3926	1	8835	0	2	25	2.6
3689	1	8037	0	2	8	2.15
8773	1	8341	0	2	18	1.8
6613	1	6521	1	4	10	1.72
6848	2	8678	0	2	7	2.3
5367	2	465	0	5	22	2.7
2705	2	1515	1	0	4	0.65
937	1	339	0	2	5	1.8
3725	2	6125	0	3	19	2.35
5004	2	5585	0	1	29	2.1
4208	2	2548	0	1	27	1.7
5092	2	7564	1	0	5	1.6
4299	1	4092	0	5	12	1.45
3818	2	3112	0	2	20	2.9
5234	2	1622	1	1	29	2.3
8417	2	695	0	1	25	1.6
1564	1	5635	0	1	15	2.6
992	2	5312	0	1	15	0.75
3941	1	1760	0	2	19	1.85
499	2	2969	0	2	4	1.15
5709	1	43	1	3	23	1.8
720	2	335	0	3	9	1.75
2066	2	5751	0	2	11	2.2
922	1	7840	0	2	2	1.8
7087	2	339	1	2	23	1.8
5857	2	8740	0	2	22	2.1
1378	1	6110	0	1	2	1.4
2241	2	2548	0	1	4	1.1
1983	1	3270	0	2	2	1.7
1307	2	7434	1	2	6	2.3
2338	2	1	0	5	22	1.3
4247	1	27	0	2	16	2.9
6836	1	3054	0	3	12	2.8
411	1	8746	0	2	12	2.6
2710	2	561	0	2	22	1.1
588	2	4306	1	2	16	1.5
4609	1	5357	0	2	27	2.65
2745	2	3514	0	1	29	3
1547	2	2355	0	2	12	2
2550	1	6778	0	0	21	1.3
1611	1	2548	0	2	12	2.6
6431	2	3689	0	2	27	1.75
1784	1	4252	1	1	9	1.5
4618	2	3137	0	2	18	2.6
7460	1	3173	0	1	16	2.4
9007	2	3879	1	5	9	1.775
5301	1	5928	0	2	14	2.3
1964	2	9023	0	2	18	1.8
2269	1	6464	0	1	29	2.4
6121	2	4672	0	2	9	2.2
7036	1	7991	0	1	29	2.4
7706	1	1647	0	1	13	1.7
8567	1	1510	0	1	21	2
4748	2	7642	0	2	11	2.2
5843	2	8841	1	3	18	1.2
3624	2	4514	0	4	11	2.6
3531	2	3747	0	2	19	2.5
8378	1	765	0	3	11	2.2
7888	1	8678	0	2	12	2.95
2119	2	1783	0	3	23	3
1892	1	5149	0	3	10	1.98
3518	2	1257	1	2	16	1.3
5603	2	1783	1	1	2	2.1
2446	2	7506	0	2	22	1.7
5151	1	5103	0	2	6	2.4
8553	1	8729	0	2	18	1.5
1471	1	6689	0	1	23	2.4
6700	1	7339	0	0	20	1.8
6213	2	5815	0	2	27	2.8
2045	1	6476	1	2	24	0.8
3089	1	5879	0	2	6	2.8
1779	2	5440	1	3	18	1.9
5609	2	5920	0	2	8	2.25
1601	2	442	0	2	11	2.5
7833	2	3043	0	2	1	1.5
3269	2	442	0	1	8	2.35
4337	1	5956	0	2	7	2
2541	2	4101	0	4	27	2.65
6210	1	3994	1	3	12	1.8
6581	1	3356	1	4	8	1.5
782	1	7020	1	2	26	1.9
7859	2	7636	0	4	11	1.6
502	1	4552	0	0	8	0.6
4150	2	2623	0	2	26	1.6
2319	2	7355	0	1	5	1.7
6229	2	5371	1	1	15	1.8
4880	1	2623	0	1	13	2.4
1714	1	5262	0	1	21	2.4
7843	2	8692	0	1	14	1.1
7807	2	6096	0	0	1	0.9
8377	2	5479	0	0	5	1
3242	2	5542	0	5	13	1.7
2315	2	5230	0	1	15	0.9
5531	2	3983	0	2	3	2.6
3060	2	7506	1	2	11	1.5
6642	2	6237	0	1	19	2
3881	2	795	0	3	22	2.8
351	1	8341	0	3	22	2
1531	1	8164	0	3	14	1.8
236	1	5134	0	2	1	2.15
6626	2	2062	0	3	14	2.6
7287	1	3785	1	1	26	1.6
5643	1	4328	0	3	6	2.8
2245	1	2506	0	3	4	2.45
4117	2	745	1	2	14	1.7
4420	2	465	0	0	5	1
4416	2	149	0	2	22	2.7
7745	2	3840	1	1	4	0.95
1274	1	2857	0	2	20	2.8
8922	2	5635	0	3	27	2.45
503	1	2843	0	1	3	2.3
215	1	1576	1	1	23	1.8
8736	2	8813	0	2	16	1.7
1614	1	3027	0	0	21	1
6463	2	2188	0	2	1	2.4
2922	1	7510	0	1	7	3
4362	1	6414	1	4	15	2
3294	1	2476	0	2	18	2.1
7713	1	8913	1	3	7	1.3
4693	2	6161	0	1	22	2.5
5433	2	2665	0	2	18	2.6
4937	2	745	1	2	26	2
5991	2	5505	0	3	22	1.5
7920	2	3832	0	2	18	3
6187	2	8605	0	1	13	2.7
9011	1	8978	0	2	1	2.05
3174	2	4000	1	2	25	2.2
3802	2	8533	0	3	9	2.35
1603	1	3971	0	2	13	2.2
6504	1	2464	0	3	10	1.58
2812	1	5227	0	1	29	2.4
5364	1	1848	0	3	10	2.2
2364	2	1916	0	2	18	2.9
8102	1	2330	0	2	15	1.9
2429	2	8376	0	5	4	2.7
8081	1	5340	0	2	19	2.35
5217	1	4672	0	3	27	2.6
4955	1	3082	0	2	26	2
971	1	442	0	1	12	2.8
7831	1	7263	0	4	19	2.1
7254	2	7219	0	5	15	3.5
7156	1	5505	0	2	11	2.2
4335	1	5008	0	0	25	1.1
3613	2	3659	0	2	22	2.4
1221	1	2240	1	2	5	1.5
2105	2	8289	1	0	25	1.1
4794	1	4252	0	3	15	3.2
2791	1	5818	0	2	14	2.4
3718	1	6414	0	5	27	3
3270	1	6946	0	2	23	2.4
7971	2	6520	0	2	12	2.4
472	2	5542	0	2	27	2.5
7988	2	5895	1	2	12	2
932	1	2253	0	1	2	1.6
2667	2	6069	0	3	10	3.2
2346	1	125	0	1	1	2.1
6659	2	801	0	1	11	2.4
3616	2	7991	0	0	17	2.2
6428	1	1607	0	2	5	2.7
2707	1	516	1	1	15	2
1288	1	2913	1	1	3	1.7
8806	1	3785	1	4	8	1.9
3554	1	745	0	1	18	1
4619	1	6765	0	2	6	1.5
1343	2	2635	0	1	9	2.55
6232	1	1260	0	1	6	2.4
5921	1	7613	1	1	20	2
125	1	3874	0	2	4	2.15
6979	2	3926	0	1	3	1.5
5434	1	2186	1	2	27	1.05
285	2	8249	1	1	7	2.4
815	1	745	1	3	22	1.6
3400	2	8877	0	3	16	1.8
8191	1	7008	0	3	15	1.9
1943	1	3092	0	3	19	1.35
1456	1	149	1	2	26	1.9
4812	2	3655	0	2	13	2.4
3311	2	4085	0	2	11	2.1
3234	2	6006	0	2	13	2.9
3975	2	5422	0	0	25	1.1
8589	1	1037	0	3	13	3.2
5033	1	1705	0	3	9	2.2
2179	1	5895	1	2	12	1.95
1911	1	821	0	2	20	3.4
2975	1	1647	0	2	4	2.2
993	1	4807	0	2	19	2.05
916	1	4871	1	3	5	1.7
8745	1	64	1	2	16	1.8
7027	1	149	0	2	7	2.6
591	2	8788	0	2	6	2.4
5053	2	8901	0	1	13	2.6
8785	1	5410	1	2	11	1.6
7292	1	4186	0	1	9	1.05
5800	1	1696	0	2	13	1.85
7332	1	3994	1	1	7	1.8
6033	1	7201	1	1	5	1.4
3210	1	8870	0	3	10	1.95
3359	1	6414	0	3	19	2.7
313	1	5818	0	2	22	2.1
3240	1	4538	0	3	19	2
1468	2	5479	0	5	11	2.1
7771	2	8268	0	2	19	2.6
7383	1	8504	1	4	12	1.85
1230	2	6159	1	4	12	1.9
4075	2	4485	1	1	13	1.6
3825	2	6843	0	2	12	2.1
715	1	7541	0	1	29	3.1
5972	2	986	1	1	21	1
5719	1	6443	0	2	11	2.3
7866	2	5378	0	2	7	2.45
3633	1	4482	1	3	16	1.6
1368	1	6159	0	5	14	2.4
3944	1	5815	0	2	12	2
8419	1	64	1	2	7	1.4
6770	2	4838	0	2	1	2.35
2820	2	6007	0	4	27	1.775
7428	2	3558	1	1	27	1.25
4019	1	7840	0	4	6	3.3
7719	2	7779	1	3	18	1.7
7581	1	5751	0	1	13	2.3
8063	1	3539	0	2	4	2.25
7673	2	3173	0	1	11	2.3
4229	1	5556	0	2	12	2.8
2669	2	5895	0	2	7	2.7
987	1	3707	0	1	21	1.6
505	2	331	0	3	14	3
7379	2	7221	0	2	5	1.6
4901	2	2134	0	2	18	2.3
7993	1	3637	0	1	19	2.1
2989	2	2286	0	3	27	1.65
5188	1	3539	0	2	12	2.4
3472	1	8810	0	2	3	1.6
6081	2	6325	0	3	19	2.4
2717	2	3832	1	2	22	1.4
8208	1	3227	0	1	15	2.2
5233	2	695	0	2	5	2.2
2417	2	5340	0	3	9	1.6
6786	1	8407	0	4	9	3.15
5466	1	6477	0	3	7	1.75
8815	1	7898	0	1	19	1.45
6461	1	8281	0	2	9	2.05
5079	1	1143	0	3	13	1.35
8813	1	8712	0	3	18	2.6
5078	1	2975	0	2	9	1.75
3610	1	6184	0	4	19	2.05
1999	2	8037	0	2	12	2.2
6741	1	6621	0	3	21	1.5
559	2	772	0	1	27	2.7
7510	1	5691	0	2	2	2
1708	2	7912	0	2	1	2.7
308	2	6792	1	1	21	1.5
2265	1	1725	0	3	9	2.8
1618	1	2809	0	1	29	1.9
1317	1	7034	0	2	22	2
1115	1	3986	0	2	18	2.2
1048	1	43	1	3	23	2.5
5393	2	8901	1	0	26	1.7
5617	1	1288	0	2	2	2.3
6040	2	5879	0	2	22	3
6016	2	6215	1	2	18	1.9
8869	1	6110	1	1	11	0.8
7317	2	2134	0	2	2	2
1085	1	8200	1	3	5	2
7397	1	8108	1	1	5	1.6
5169	1	6257	0	2	22	1.8
331	1	7842	0	2	23	2.9
508	2	3592	0	2	19	2.5
8298	1	8843	0	3	23	1.4
1347	1	5935	0	2	26	1.8
8016	1	9012	0	3	19	1.8
4823	1	339	0	1	29	2.3
3637	1	4485	0	2	8	2.1
7423	2	8870	0	0	1	1.25
6679	1	6505	0	2	19	2
697	2	6647	1	3	12	1.55
5159	2	3857	1	3	9	2.05
1992	2	5422	0	1	5	1.4
1490	2	6503	0	1	8	2.5
8830	2	6365	1	2	20	1.6
2894	2	587	0	2	17	2.9
7172	1	1037	1	0	4	0.85
8995	1	3364	0	2	22	2.6
6915	2	7681	0	2	8	2.5
4034	1	5516	0	2	8	2.6
840	1	7842	0	2	16	2.5
8738	1	6516	0	1	14	2.5
6315	1	3747	0	3	9	3
3635	2	173	0	3	27	2.35
8844	1	6006	0	1	27	2.7
1244	2	2899	0	2	16	1.7
4664	1	8740	0	1	2	1.1
8976	2	4854	0	3	4	2.8
439	1	5642	0	0	17	1.9
5318	1	6858	1	5	23	2.8
7978	2	516	0	0	27	0.9
8649	2	1647	0	2	7	2.3
7903	2	4770	0	1	4	1.3
4568	1	3785	0	1	27	2.45
2498	1	7681	0	1	12	2.5
2448	2	8249	0	2	14	3.2
7489	1	2654	1	0	6	1.2
8729	1	3948	0	1	3	2.9
5482	1	4252	1	3	1	2
1103	1	4256	0	0	11	2.2
8100	1	6162	0	0	10	1.32
5879	1	8321	0	2	25	2.1
542	2	7448	1	2	22	1.5
7824	2	4781	0	1	11	2.9
7577	1	5879	0	2	2	1.4
5183	2	2935	0	5	4	2.8
8818	1	4783	0	1	8	0.95
4742	1	3914	0	0	21	2
7274	2	7813	0	4	8	1.55
598	1	1074	0	2	18	1.7
1074	1	1274	0	2	5	2.9
7759	1	7158	0	3	10	2.4
2180	1	6001	1	4	26	1.8
8482	2	7434	1	3	23	2.3
8183	1	7908	0	3	6	2.3
