ID;BarcodeADN;enterotype;shannon;richness;Prevotella_9;Agathobacter;Dialister;Streptococcus;Shuttleworthia;Lachnospiraceae_XPB1014_group;Succinivibrionaceae_UCG_001;Rikenellaceae_RC9_gut_group;Prevotella;Campylobacter;Treponema;Lactobacillus;Faecalibacterium;Alloprevotella;Prevotellaceae_UCG_003;Prevotella_7;UCG_002;Lachnospiraceae_AC2044_group;Coprococcus;Subdoligranulum;Oribacterium;Lachnospira;Prevotellaceae_NK3B31_group;Mitsuokella;Succinivibrio;Lachnospiraceae_NK4A136_group;Christensenellaceae_R_7_group;NK4A214_group;Terrisporobacter;Family_XIII_AD3011_group;Blautia;Clostridium_sensu_stricto_1;UCG_005;Roseburia;Fibrobacter;Candidatus_Soleaferrea;Oscillospira;Sarcina;Ruminococcus__gauvreauii_group;Anaerovibrio;Desulfovibrio;dgA_11_gut_group;Marvinbryantia;HT002;Eubacterium__eligens_group;Dorea;Fournierella;Fusicatenibacter;Lachnospiraceae_UCG_004;Helicobacter;Eubacterium__ruminantium_group;Incertae_Sedis;Eubacterium__siraeum_group;Eubacterium__xylanophilum_group;Ruminococcus;Butyricicoccus;Peptococcus;Lachnospiraceae_NK3A20_group;Intestinibacter;UCG_004;UCG_003;CAG_873;Catenibacterium;Lachnospiraceae_UCG_007;Oscillibacter;Erysipelotrichaceae_UCG_009;Anaerosporobacter;Prevotellaceae_UCG_001;Holdemanella;UCG_008;Lachnospiraceae_ND3007_group;Sutterella;Anaeroplasma;Escherichia_Shigella;Prevotellaceae_UCG_004;Turicibacter;Acetitomaculum;Lachnoclostridium;UCG_009;Mycoplasma;Romboutsia;Lachnospiraceae_FCS020_group;Bacteroides__pectinophilus_grou;Anaerostipes;Solobacterium;Lachnospiraceae_NK4B4_group;Catenisphaera;Lachnospiraceae_UCG_009;Mucispirillum;Butyrivibrio;Lachnospiraceae_UCG_001;Eubacterium__hallii_group;Colidextribacter;Parabacteroides;Monoglobus;Erysipelotrichaceae_UCG_006;Angelakisella;Family_XIII_UCG_001;Mailhella;Lachnospiraceae_UCG_010;Lachnospiraceae_UCG_003;Ligilactobacillus;Caproiciproducens;Olsenella;Frisingicoccus;Allisonella;Oxalobacter;Anaerorhabdus__furcosa_group;Anaerobiospirillum;Ruminococcus__torques_group;Syntrophococcus;Eubacterium__ventriosum_group;Paludicola;Bacteroides;Pygmaiobacter;Eubacterium__nodatum_group;Lawsonia;Collinsella;UCG_001;Asteroleplasma;Intestinimonas;Cellulosilyticum;Enterorhabdus;Negativibacillus;Pseudobutyrivibrio;GCA_900066575;_28_4;Fusobacterium;Sphaerochaeta;Ezakiella;Anaerovorax;CAG_352;Mogibacterium;Erysipelotrichaceae_UCG_003;Limosilactobacillus;Corynebacterium;Pseudoflavonifractor;Defluviitaleaceae_UCG_011;Ruminiclostridium;Selenomonas;Candidatus_Stoquefichus;Eubacterium__fissicatena_group;CAG_56;Erysipelotrichaceae_UCG_002;Bifidobacterium;Actinobacillus;Papillibacter;Clostridium_sensu_stricto_6;FD2005;Lachnospiraceae_UCG_006;Eisenbergiella;Tuzzerella;Megasphaera;Eubacterium__oxidoreducens_grou;Parasutterella;Lachnospiraceae_NC2004_group;SP3_e08;possible_genus_Sk018;T2WK15B57;Acetivibrio__ethanolgignens_gro;Slackia;Rothia;Paraprevotella;Sharpea;UCG_007;Clostridium_sensu_stricto_13;Tyzzerella;Anaerofustis;Clostridium_sensu_stricto_3;Dielma;Libanicoccus;Eubacterium__brachy_group;V9D2013_group;Acinetobacter;Ruminococcus__gnavus_group;Lachnospiraceae_UCG_008;Anaerococcus;Elusimicrobium;Enterococcus;Solibacillus;XBB1006;Porphyromonas;Schwartzia;Mobilisporobacter;Bilophila;Fenollaria;DTU089;Acidaminococcus;Weissella;Asaccharospora;Pseudoramibacter;Howardella;Denitrobacterium;Falsiporphyromonas;Butyricimonas;Coriobacteriaceae_UCG_002;UBA1819;Odoribacter;Fastidiosipila;hoa5_07d05_gut_group;Aquamonas;Parasporobacterium;Streptomyces;Kandleria;Citrobacter;S5_A14a;Acetanaerobacterium;GCA_900066755;Amnipila;Phascolarctobacterium;Muribaculum;Aerococcus;Peptoniphilus;Candidatus_Saccharimonas;Anaerofilum;Rummeliibacillus;Bacillus;CHKCI001;Eubacterium__tenue_group;Murimonas;Murdochiella;VAR231;EMP_G18;Abyssivirga;Clostridium_sensu_stricto_5;Sporobacterium;Enteroscipio;Propionispira;Staphylococcus;Aminobacter;possible_genus_06;Senegalimassilia;Erysipelatoclostridium;Pseudomonas;Actinomyces;Anaerobacter;Klebsiella;Candidatus_Arthromitus;A2;Pustulibacterium;Paucilactobacillus;Paenibacillus;Paraherbaspirillum;Geofilum;Arcanobacterium;Coprobacillus;Erysipelotrichaceae_UCG_008;Alistipes;Leptotrichia;Flavobacterium;CHKCI002;Pyramidobacter;Facklamia;Enterobacter;Agrilactobacillus;Ochrobactrum;Parvimonas;Sedimentibacter;Brucella;Clostridium_sensu_stricto_4;Moraxella;Lactiplantibacillus;Vespertiliibacter;Criibacterium;Aquincola;Cuneatibacter;Holzapfelia;Plantibacter;Aureibacter;Wolinella;Desulfobaculum;Atopobacter;Breznakia;Streptobacillus;Phocea;Floricoccus;Ignatzschineria;Chungangia;Paraeggerthella;Helcococcus;Peptostreptococcus;Finegoldia;Clostridium_sensu_stricto_16;Sporobacter;Oligella;Caryophanon;Falsarthrobacter;Psychrobacter;Neoscardovia;Clostridium_sensu_stricto_14;Paracoccus;Catabacter;Algorimarina;Cellulosibacter;Desulfonispora;Isobaculum;Mannheimia;Dietzia;Clostridium;Zhizhongheella;Arcobacter;Lachnobacterium;Prevotellaceae_Ga6A1_group;Raoultella;Neisseria;Candidatus_Thiophysa;Eubacterium__saphenum_group;Pelistega;Curtobacterium;Propionibacterium;Bergeyella;Samsonia;Leucobacter;Bosea;Chlamydia;Conservatibacter;Stenotrophomonas;Rhabdanaerobium;Natronoflexus;Candidatus_Heliomonas;Parvibacter;Atopobium;Caviibacterium;Anaerotruncus;Millisia;Methylarcula;Rudaeicoccus;Lapidilactobacillus
2581;CRB207598;RT;2.684656817;80;0.337804878;0.010278746;0;0.000696864;0.001916376;0;0;0.033275261;0.092334495;0.007839721;0.025958188;0.004878049;0.014982578;0.02369338;0.007665505;0.008188153;0.004529617;0.007142857;0.003310105;0.018118467;0.003310105;0.001916376;0.161324042;0.002961672;0.000174216;0.002961672;0.003484321;0.005574913;0.000522648;0.000696864;0.00174216;0.006794425;0.032055749;0.033623693;0.004006969;0.000348432;0.011149826;0.006445993;0.001045296;0.041811847;0.004181185;0;0;0.002787456;0.001916376;0;0.00087108;0.000174216;0.002439024;0.004703833;0.001916376;0.002090592;0.007839721;0.001567944;0.002787456;0;0;0.00087108;0;0.00087108;0;0;0;0;0.006445993;0;0.000348432;0.000696864;0;0.00087108;0;0.001219512;0.005052265;0;0;0;0;0.001045296;0.001045296;0;0.000348432;0.000348432;0.000348432;0.000174216;0.000174216;0;0;0.00261324;0.000348432;0;0;0;0.001567944;0.005052265;0;0;0.00261324;0;0.001219512;0.002090592;0;0.001567944;0.000174216;0;0;0.000174216;0;0;0;0;0;0;0.001567944;0.00087108;0;0;0;0;0;0;0;0;0;0;0;0;0.000696864;0;0;0;0.00087108;0.000522648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000348432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2582;CRB207531;RT;3.124224183;82;0.206206897;0.05137931;0.008965517;0.00362069;0.011896552;0;0;0.030172414;0.048103448;0.118793103;0.093275862;0.016896552;0.011551724;0.061551724;0.015517241;0.010689655;0.007758621;0.003103448;0.006206897;0.020517241;0.002413793;0.008103448;0.069482759;0.003103448;0.001724138;0.003965517;0.001896552;0.013448276;0.001724138;0.000517241;0.006034483;0.007413793;0.007413793;0.009655172;0.006724138;0;0.006034483;0.002241379;0.000517241;0.011034483;0.002586207;0.001551724;0.001034483;0.006034483;0.016896552;0;0.002241379;0.00137931;0.00137931;0.007413793;0.000344828;0.001034483;0.001206897;0.003448276;0.020517241;0;0;0;0.000517241;0.002241379;0.000172414;0;0.000862069;0;0.000517241;0;0.004137931;0.007068966;0;0.004310345;0;0.001551724;0.004137931;0.000172414;0.000517241;0;0.004482759;0.001724138;0;0.000517241;0;0;0;0;0;0;0.000172414;0;0.001034483;0;0;0;0.001896552;0.001551724;0.000689655;0;0.001206897;0;0;0.000517241;0.000862069;0.000172414;0.000517241;0;0;0;0;0;0;0;0;0.000172414;0.000172414;0;0;0.000172414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000172414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000689655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000344828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2585;CRB207534;PM;2.290630137;78;0.541486229;0.050580288;0.018707778;0.002425082;0.004503724;0;0;0.008314568;0.043824701;0.028234887;0.003810844;0.004330504;0.023038282;0.018014897;0.001212541;0.033431491;0.011259311;0.002425082;0.004676944;0.012645072;0.002771523;0.002078642;0.033951152;0.016109475;0.013164732;0.002944743;0.001212541;0.004850165;0.00051966;0.001385761;0.006928807;0.001905422;0.006582366;0.003637623;0.001905422;0;0.002251862;0.003464403;0.002771523;0.005369825;0.001905422;0;0;0.001212541;0.007621687;0.002771523;0.004676944;0.001905422;0.002425082;0.003810844;0.007448467;0.00017322;0.001039321;0.001558981;0.01021999;0.001212541;0.00034644;0;0.003984064;0.001385761;0.000866101;0;0.000692881;0;0.001385761;0;0;0.003464403;0.00051966;0.00034644;0.001558981;0.000866101;0;0;0.000692881;0;0;0;0.000692881;0.00017322;0;0;0;0.001558981;0;0;0;0;0.00017322;0;0.00051966;0.00034644;0.001039321;0;0.00034644;0;0;0;0.001385761;0;0;0.000692881;0;0.00034644;0;0.00051966;0;0;0.001039321;0;0;0.00017322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00017322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2603;CRB207583;RT;3.08236249;85;0.148255814;0.002906977;0;0.005652455;0.002745478;0.077842377;0;0.033591731;0.098191214;0.015665375;0.036175711;0.012758398;0.009689922;0.047157623;0.012273902;0.000807494;0.008882429;0.007751938;0.002745478;0.00629845;0.00129199;0.001614987;0.192667959;0.007428941;0.000322997;0.009205426;0.006621447;0.004360465;0.001453488;0.000484496;0.003229974;0.00371447;0.009851421;0.011950904;0.007428941;0;0.015180879;0;0.004521964;0.067344961;0.004198966;0.001453488;0.003068475;0.005813953;0.00129199;0.002260982;0;0.002260982;0.003229974;0.000161499;0.000645995;0.001130491;0.010820413;0.005167959;0.022125323;0.000322997;0;0.000807494;0.000645995;0.000322997;0;0;0;0;0.011950904;0;0.001776486;0.005652455;0;0.004683463;0.000968992;0.001776486;0.004198966;0;0.001776486;0;0.00500646;0.001130491;0.000807494;0.000161499;0;0.001614987;0;0.001614987;0.000322997;0;0.000161499;0;0;0;0;0.000645995;0.00129199;0.002099483;0.001130491;0;0.002583979;0;0;0.00129199;0;0.000161499;0.000322997;0;0;0;0;0;0;0;0;0;0.000161499;0.000161499;0.000322997;0.000161499;0;0;0;0;0;0;0;0;0;0;0.000968992;0;0;0;0;0;0;0;0.000807494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000484496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2605;CRB207612;RT;3.394586984;87;0.120321791;0.106855544;0.019762155;0.01853795;0.017313746;0.017488632;0.000699545;0.018887723;0.031479538;0.025008744;0.167541098;0.005421476;0.009094089;0.031829311;0.006470794;0.00856943;0.012416929;0.019062609;0.004547044;0.010318293;0.002973068;0.011542497;0.022210563;0.002623295;0.000349773;0.007520112;0.031479538;0.012591815;0.011017838;0.007520112;0.004721931;0.004197272;0.012591815;0.012067156;0.00332284;0.001573977;0.00332284;0.008744316;0.002798181;0.00192375;0.002448409;0.001748863;0.002273522;0.012941588;0.011017838;0.006295908;0.000524659;0.001049318;0;0.002798181;0.012941588;0.002973068;0.019062609;0.01521511;0.045995103;0.000524659;0;0;0.003147954;0.001399091;0.000699545;0.001224204;0;0;0.002798181;0;0.004372158;0.006995453;0;0;0.002798181;0;0.000874432;0;0;0;0;0.000174886;0.001399091;0.000174886;0;0.001224204;0;0.000349773;0;0;0;0.00192375;0.000174886;0.000699545;0.000699545;0.000874432;0.000174886;0.000874432;0.003672613;0.000524659;0;0.000174886;0;0.000524659;0.004721931;0.000874432;0;0;0;0;0.000524659;0.000174886;0;0;0;0;0;0;0.000874432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000174886;0;0;0;0.000174886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2607;CRB207512;RT;3.144942131;80;0.27782709;0.010829043;0.010829043;0.011184094;0.020947985;0.053790165;0.000532576;0.04154092;0.058760873;0.098704065;0.034794958;0.016509853;0.023255814;0.013136872;0.003728031;0.018817682;0.015977277;0.010651518;0.007278537;0.005858335;0.005148234;0.000355051;0.033374756;0.001242677;0.000177525;0.015267176;0.005858335;0.015622226;0.000887626;0.007278537;0.010296467;0.003195455;0.011361619;0;0.002840405;0.000887626;0.005503284;0.003905557;0.003372981;0.001420202;0.00301793;0.000177525;0.003728031;0.007278537;0.003728031;0.008166164;0.006923487;0.006213385;0.001952778;0.001597728;0.001597728;0.002485354;0.009408841;0.006923487;0.027693946;0;0.000177525;0.000710101;0.004615658;0.007101012;0.000355051;0;0.000355051;0;0.003728031;0;0;0.00603586;0;0;0.001597728;0;0.003372981;0;0.000710101;0;0;0;0.004438132;0.000887626;0;0.000710101;0;0;0;0;0.000710101;0;0.000355051;0.000177525;0;0.001420202;0.001597728;0.004615658;0;0.000355051;0;0.000177525;0;0.000355051;0;0;0;0;0;0;0.000532576;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000887626;0;0;0;0;0;0;0;0;0;0;0.000177525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2608;CRB207522;PM;3.003610231;95;0.353418873;0.125548157;0.006659087;0.022900763;0.001786584;0;0;0.021114179;0.027448433;0.015916843;0.020139678;0.014779925;0.012181257;0.016404093;0.00649667;0.001624168;0.016728926;0;0.009257755;0.01153159;0.006334254;0.00552217;0.036706188;0.003735586;0.002436251;0.002111418;0.006659087;0.009745006;0.009095339;0.001786584;0.013480591;0.00649667;0.021763846;0.008283255;0.00600942;0.000162417;0.003735586;0.004060419;0.005684587;0.001786584;0.001136917;0.002273835;0.001949001;0.008932922;0.000162417;0.025174598;0.001786584;0.002111418;0.006334254;0.00552217;0.000974501;0.003898002;0;0.004385253;0.015592009;0.002923502;0.001461751;0;0.006821504;0.002923502;0.000324834;0;0;0;0.003085918;0;0;0;0.001949001;0.006659087;0.006171837;0.001624168;0.000649667;0.002923502;0.000324834;0.001136917;0;0.009095339;0.000974501;0.000162417;0;0.004385253;0;0.003085918;0.000324834;0.000812084;0;0;0.003735586;0;0;0.001949001;0.000649667;0.000649667;0.001461751;0.000324834;0;0.000162417;0;0.001461751;0;0.000162417;0.000649667;0;0;0.00048725;0.000324834;0;0;0.000324834;0;0.000649667;0.000649667;0;0;0.00048725;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00048725;0;0;0;0.003410752;0;0;0;0.00048725;0;0;0;0.002436251;0;0;0;0.000162417;0;0;0;0;0;0;0;0.001136917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000162417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2610;CRB207588;RT;3.467861026;104;0.186669163;0.01535293;0.000187231;0.004680771;0.00655308;0.019097547;0.000374462;0.040441865;0.08743681;0.022842164;0.065905261;0.009923235;0.019846471;0.04811833;0.008612619;0.002059539;0.019846471;0.012170006;0.004680771;0.034450477;0.005242464;0.00224677;0.077326343;0.00430631;0.003182925;0.012918929;0.004868002;0.011982775;0.00224677;0.001497847;0.017974162;0.00655308;0.020220932;0.004680771;0.001123385;0.00430631;0.015165699;0.009548774;0.006365849;0.016101854;0.003931848;0.001310616;0.002059539;0.000936154;0.005616926;0.007489234;0.001310616;0.004119079;0.002434001;0.000561693;0.003557386;0.00430631;0.008987081;0.003744617;0.026774012;0.001310616;0.000561693;0.000748923;0.004868002;0.002995694;0.000936154;0;0;0;0.010297697;0;0.006178618;0.001685078;0.000374462;0.009923235;0.002808463;0.001872309;0.006927542;0;0;0.000561693;0.003370155;0.000374462;0.002995694;0.000748923;0;0.001685078;0;0;0.000561693;0;0.000374462;0.000561693;0.000187231;0.003370155;0;0.001123385;0.002995694;0.00224677;0.000187231;0;0.002995694;0.000748923;0;0.000748923;0;0.000187231;0.000374462;0.000374462;0;0;0;0;0;0;0;0.000187231;0.000561693;0.000374462;0.000187231;0.000561693;0;0;0;0;0;0;0.000748923;0;0;0.000561693;0;0;0.000374462;0;0;0.000936154;0;0;0;0;0;0.000187231;0.000374462;0;0;0;0.001310616;0;0;0.000748923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000374462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2611;CRB207540;RT;3.171594868;83;0.272511848;0.041469194;0.033175355;0.016079892;0.005754909;0.005077861;0;0.024035206;0.079553148;0.045192959;0.041299932;0.00338524;0.016249154;0.054840894;0.009647935;0.026404875;0.008970887;0.014725796;0.003723764;0.013371699;0.004908599;0.008124577;0.054333108;0.004908599;0.015233582;0.018788084;0.002031144;0.010494245;0.003893026;0.001523358;0.008801625;0.015233582;0.013033175;0.008293839;0.002877454;0.001354096;0.005416385;0.004400812;0.001523358;0.008801625;0.002369668;0;0.003215978;0.001354096;0.003893026;0.005247123;0.005247123;0.002369668;0.002708192;0.004062288;0;0.001015572;0.001861882;0.00169262;0.016926202;0;0;0.000338524;0.002200406;0.002200406;0.001861882;0;0.000169262;0;0.002877454;0;0;0.009309411;0.000677048;0;0.000677048;0.001015572;0.00169262;0;0.000338524;0.000677048;0;0.00253893;0.002200406;0.001015572;0;0;0;0;0.000169262;0;0;0;0.000677048;0.001015572;0;0.000169262;0.001523358;0.001354096;0;0.001015572;0;0;0;0;0;0.00084631;0;0;0;0;0;0.000169262;0;0;0;0;0;0;0;0;0;0;0;0.000169262;0.000677048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000338524;0;0;0;0;0;0;0.000169262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000169262;0;0;0;0;0.000338524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2612;CRB207617;PM;2.965925331;81;0.200490712;0.23659306;0.012793551;0.007535927;0.002804066;0;0;0.011391518;0.033999299;0.013494567;0.010339993;0;0.020504732;0.015247108;0.001927795;0.006309148;0.00893796;0.010164739;0.033473537;0.013144059;0.001051525;0.03873116;0.014020329;0.006834911;0.003329828;0.01191728;0.001226779;0.003855591;0.004206099;0.001577287;0.010515247;0.017525412;0.007535927;0.019628461;0.001226779;0.001577287;0.003855591;0.000350508;0.005608132;0.007360673;0.002103049;0.000175254;0.003329828;0.000350508;0.013494567;0.082895198;0.004556607;0.00297932;0.000175254;0.000350508;0.004030845;0.002453558;0.001226779;0.004030845;0.039432177;0.001051525;0;0.001226779;0.001226779;0.000350508;0;0;0;0;0;0;0.005082369;0.006484402;0.001051525;0;0.001402033;0;0;0;0.000876271;0.000525762;0;0.000876271;0.000175254;0;0;0;0;0;0.000525762;0;0;0;0;0.005082369;0;0.000525762;0.000525762;0.000876271;0.000525762;0.001927795;0;0;0;0.000350508;0.000525762;0;0;0;0;0.000876271;0.000701016;0;0;0;0;0;0.001226779;0;0;0;0;0;0;0;0.001226779;0;0;0.001051525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000350508;0;0;0;0;0.000350508;0;0.000350508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
