litterID,ID,dadID,momID,sex,year_of_birth,season_of_birth,parity,parity_squared,length_of_gestation_days,litter_size,weight_at_birth_g,adult_weight_of_the_sire_kg,adult_weight_of_the_dam_kg,inbreeding_coefficient_individual,inbreeding_coefficient_sire,inbreeding_coefficient_dam
202,9019,7247,6095,F,2004,3,4,16,59,5,476.27197265625,39.91613006591797,28.122726440429688,0.076,0.075,0.097
202,9020,7247,6095,M,2004,3,4,16,59,5,561.320556640625,39.91613006591797,28.122726440429688,0.076,0.075,0.097
202,9021,7247,6095,F,2004,3,4,16,59,5,498.95159912109375,39.91613006591797,28.122726440429688,0.076,0.075,0.097
203,9437,7932,6095,F,2005,2,5,25,60,5,515.96136474609375,34.473018646240234,28.122726440429688,0.083,0.065,0.097
203,9438,7932,6095,M,2005,2,5,25,60,5,538.64093017578125,34.473018646240234,28.122726440429688,0.083,0.065,0.097
203,9439,7932,6095,M,2005,2,5,25,60,5,470.6020812988281,34.473018646240234,28.122726440429688,0.083,0.065,0.097
203,9440,7932,6095,M,2005,2,5,25,60,5,430.9127502441406,34.473018646240234,28.122726440429688,0.083,0.065,0.097
203,9441,7932,6095,F,2005,2,5,25,60,5,391.2234191894531,34.473018646240234,28.122726440429688,0.083,0.065,0.097
204,7685,4194,6113,M,2002,4,1,1,61,5,436.5826416015625,34.01942825317383,28.576318740844727,0.14,0.042,0.097
204,7686,4194,6113,M,2002,4,1,1,61,5,504.62152099609375,34.01942825317383,28.576318740844727,0.14,0.042,0.097
207,8281,7142,6164,F,2003,4,2,4,59,7,561.320556640625,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8282,7142,6164,F,2003,4,2,4,59,7,549.98077392578125,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8283,7142,6164,F,2003,4,2,4,59,7,566.99041748046875,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8284,7142,6164,M,2003,4,2,4,59,7,601.0098876953125,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8285,7142,6164,F,2003,4,2,4,59,7,515.96136474609375,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8286,7142,6164,M,2003,4,2,4,59,7,566.99041748046875,34.01942825317383,29.483503341674805,0.062,0.068,0.084
207,8287,7142,6164,M,2003,4,2,4,59,7,601.0098876953125,34.01942825317383,29.483503341674805,0.062,0.068,0.084
208,8711,5355,6164,F,2004,2,3,9,59,7,498.95159912109375,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8712,5355,6164,M,2004,2,3,9,59,7,532.97100830078125,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8713,5355,6164,F,2004,2,3,9,59,7,487.6117858886719,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8714,5355,6164,F,2004,2,3,9,59,7,402.5632019042969,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8715,5355,6164,F,2004,2,3,9,59,7,515.96136474609375,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8716,5355,6164,M,2004,2,3,9,59,7,561.320556640625,31.751466751098633,29.483503341674805,0.073,0.086,0.084
208,8717,5355,6164,F,2004,2,3,9,59,7,510.2914123535156,31.751466751098633,29.483503341674805,0.073,0.086,0.084
209,9119,7932,6164,F,2004,4,4,16,59,8,470.6020812988281,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9120,7932,6164,M,2004,4,4,16,59,8,464.9321594238281,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9121,7932,6164,M,2004,4,4,16,59,8,515.96136474609375,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9122,7932,6164,M,2004,4,4,16,59,8,527.3011474609375,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9123,7932,6164,F,2004,4,4,16,59,8,487.6117858886719,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9124,7932,6164,M,2004,4,4,16,59,8,538.64093017578125,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9125,7932,6164,F,2004,4,4,16,59,8,476.27197265625,34.473018646240234,29.483503341674805,0.096,0.065,0.084
209,9126,7932,6164,F,2004,4,4,16,59,8,532.97100830078125,34.473018646240234,29.483503341674805,0.096,0.065,0.084
210,7756,6562,6169,F,2002,4,1,1,56,8,351.5340881347656,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7757,6562,6169,M,2002,4,1,1,56,8,555.650634765625,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7758,6562,6169,M,2002,4,1,1,56,8,515.96136474609375,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7759,6562,6169,M,2002,4,1,1,56,8,476.27197265625,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7760,6562,6169,M,2002,4,1,1,56,8,385.5534973144531,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7761,6562,6169,F,2002,4,1,1,56,8,464.9321594238281,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7762,6562,6169,M,2002,4,1,1,56,8,532.97100830078125,32.65864944458008,30.390687942504883,0.067,0.09,0.065
210,7763,6562,6169,M,2002,4,1,1,56,8,544.31085205078125,32.65864944458008,30.390687942504883,0.067,0.09,0.065
211,8131,5840,6169,M,2003,3,2,4,57,10,538.64093017578125,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8132,5840,6169,M,2003,3,2,4,57,10,515.96136474609375,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8133,5840,6169,M,2003,3,2,4,57,10,555.650634765625,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8134,5840,6169,F,2003,3,2,4,57,10,464.9321594238281,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8135,5840,6169,F,2003,3,2,4,57,10,510.2914123535156,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8136,5840,6169,F,2003,3,2,4,57,10,283.4952087402344,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8137,5840,6169,M,2003,3,2,4,57,10,487.6117858886719,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8138,5840,6169,M,2003,3,2,4,57,10,538.64093017578125,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8139,5840,6169,M,2003,3,2,4,57,10,419.57293701171875,33.11224365234375,30.390687942504883,0.084,0.064,0.065
211,8140,5840,6169,M,2003,3,2,4,57,10,493.28167724609375,33.11224365234375,30.390687942504883,0.084,0.064,0.065
212,8577,6731,6169,M,2004,1,3,9,58,7,561.320556640625,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8578,6731,6169,F,2004,1,3,9,58,7,561.320556640625,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8579,6731,6169,M,2004,1,3,9,58,7,515.96136474609375,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8580,6731,6169,M,2004,1,3,9,58,7,640.69921875,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8581,6731,6169,F,2004,1,3,9,58,7,510.2914123535156,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8583,6731,6169,F,2004,1,3,9,58,7,561.320556640625,39.00894546508789,30.390687942504883,0.075,0.09,0.065
212,8584,6731,6169,M,2004,1,3,9,58,7,578.33026123046875,39.00894546508789,30.390687942504883,0.075,0.09,0.065
213,8985,7932,6169,M,2004,3,4,16,58,9,459.26226806640625,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8986,7932,6169,M,2004,3,4,16,58,9,470.6020812988281,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8987,7932,6169,M,2004,3,4,16,58,9,544.31085205078125,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8988,7932,6169,M,2004,3,4,16,58,9,447.9224548339844,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8989,7932,6169,F,2004,3,4,16,58,9,402.5632019042969,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8990,7932,6169,M,2004,3,4,16,58,9,487.6117858886719,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8991,7932,6169,F,2004,3,4,16,58,9,459.26226806640625,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8992,7932,6169,F,2004,3,4,16,58,9,453.59234619140625,34.473018646240234,30.390687942504883,0.109,0.065,0.065
213,8993,7932,6169,F,2004,3,4,16,58,9,447.9224548339844,34.473018646240234,30.390687942504883,0.109,0.065,0.065
215,10008,5336,6169,M,2006,2,6,36,59,4,623.68951416015625,32.65864944458008,30.390687942504883,0,0.031,0.065
215,10009,5336,6169,F,2006,2,6,36,59,4,566.99041748046875,32.65864944458008,30.390687942504883,0,0.031,0.065
215,10010,5336,6169,M,2006,2,6,36,59,4,601.0098876953125,32.65864944458008,30.390687942504883,0,0.031,0.065
215,10011,5336,6169,F,2006,2,6,36,59,4,561.320556640625,32.65864944458008,30.390687942504883,0,0.031,0.065
216,7986,1842,6176,F,2003,2,1,1,60,8,487.6117858886719,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7989,1842,6176,F,2003,2,1,1,60,8,430.9127502441406,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7991,1842,6176,M,2003,2,1,1,60,8,481.9418640136719,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7992,1842,6176,M,2003,2,1,1,60,8,464.9321594238281,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7993,1842,6176,M,2003,2,1,1,60,8,425.2428894042969,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7994,1842,6176,M,2003,2,1,1,60,8,419.57293701171875,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7995,1842,6176,F,2003,2,1,1,60,8,527.3011474609375,34.01942825317383,30.844280242919922,0.033,0,0.071
216,7996,1842,6176,M,2003,2,1,1,60,8,442.2525329589844,34.01942825317383,30.844280242919922,0.033,0,0.071
217,9230,7575,6176,M,2005,1,3,9,60,9,447.9224548339844,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9231,7575,6176,F,2005,1,3,9,60,9,442.2525329589844,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9232,7575,6176,F,2005,1,3,9,60,9,357.2039794921875,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9233,7575,6176,M,2005,1,3,9,60,9,487.6117858886719,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9234,7575,6176,M,2005,1,3,9,60,9,470.6020812988281,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9235,7575,6176,M,2005,1,3,9,60,9,436.5826416015625,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9236,7575,6176,M,2005,1,3,9,60,9,402.5632019042969,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9237,7575,6176,F,2005,1,3,9,60,9,385.5534973144531,32.65864944458008,30.844280242919922,0.084,0.065,0.071
217,9238,7575,6176,F,2005,1,3,9,60,9,413.90301513671875,32.65864944458008,30.844280242919922,0.084,0.065,0.071
218,8071,2863,6225,M,2003,2,1,1,61,10,544.31085205078125,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8072,2863,6225,M,2003,2,1,1,61,10,572.660400390625,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8073,2863,6225,M,2003,2,1,1,61,10,436.5826416015625,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8074,2863,6225,F,2003,2,1,1,61,10,498.95159912109375,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8075,2863,6225,F,2003,2,1,1,61,10,470.6020812988281,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8076,2863,6225,M,2003,2,1,1,61,10,493.28167724609375,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8077,2863,6225,M,2003,2,1,1,61,10,425.2428894042969,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8078,2863,6225,M,2003,2,1,1,61,10,436.5826416015625,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8079,2863,6225,F,2003,2,1,1,61,10,538.64093017578125,36.74098205566406,31.297874450683594,0.072,0.027,0.083
218,8080,2863,6225,F,2003,2,1,1,61,10,396.893310546875,36.74098205566406,31.297874450683594,0.072,0.027,0.083
221,7850,5355,6227,F,2003,1,1,1,59,10,442.2525329589844,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7851,5355,6227,F,2003,1,1,1,59,10,430.9127502441406,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7852,5355,6227,M,2003,1,1,1,59,10,430.9127502441406,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7853,5355,6227,F,2003,1,1,1,59,10,385.5534973144531,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7854,5355,6227,F,2003,1,1,1,59,10,402.5632019042969,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7855,5355,6227,F,2003,1,1,1,59,10,419.57293701171875,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7856,5355,6227,F,2003,1,1,1,59,10,374.21368408203125,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7857,5355,6227,M,2003,1,1,1,59,10,204.11656188964844,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7858,5355,6227,F,2003,1,1,1,59,10,419.57293701171875,31.751466751098633,27.21554183959961,0.078,0.086,0.052
221,7859,5355,6227,F,2003,1,1,1,59,10,487.6117858886719,31.751466751098633,27.21554183959961,0.078,0.086,0.052
222,7799,5840,6270,M,2002,4,1,1,58,6,515.96136474609375,33.11224365234375,27.66913414001465,0.075,0.064,0.174
222,7800,5840,6270,F,2002,4,1,1,58,6,504.62152099609375,33.11224365234375,27.66913414001465,0.075,0.064,0.174
222,7801,5840,6270,M,2002,4,1,1,58,6,487.6117858886719,33.11224365234375,27.66913414001465,0.075,0.064,0.174
222,7802,5840,6270,F,2002,4,1,1,58,6,470.6020812988281,33.11224365234375,27.66913414001465,0.075,0.064,0.174
222,7803,5840,6270,F,2002,4,1,1,58,6,459.26226806640625,33.11224365234375,27.66913414001465,0.075,0.064,0.174
222,7804,5840,6270,F,2002,4,1,1,58,6,470.6020812988281,33.11224365234375,27.66913414001465,0.075,0.064,0.174
223,8803,6562,6270,F,2004,2,2,4,59,6,487.6117858886719,32.65864944458008,27.66913414001465,0.052,0.09,0.174
223,8804,6562,6270,M,2004,2,2,4,59,6,572.660400390625,32.65864944458008,27.66913414001465,0.052,0.09,0.174
223,8805,6562,6270,F,2004,2,2,4,59,6,498.95159912109375,32.65864944458008,27.66913414001465,0.052,0.09,0.174
223,8806,6562,6270,F,2004,2,2,4,59,6,476.27197265625,32.65864944458008,27.66913414001465,0.052,0.09,0.174
223,8807,6562,6270,M,2004,2,2,4,59,6,527.3011474609375,32.65864944458008,27.66913414001465,0.052,0.09,0.174
223,8808,6562,6270,F,2004,2,2,4,59,6,510.2914123535156,32.65864944458008,27.66913414001465,0.052,0.09,0.174
224,9264,7575,6270,F,2005,1,3,9,59,6,481.9418640136719,32.65864944458008,27.66913414001465,0.109,0.065,0.174
224,9265,7575,6270,F,2005,1,3,9,59,6,481.9418640136719,32.65864944458008,27.66913414001465,0.109,0.065,0.174
224,9266,7575,6270,M,2005,1,3,9,59,6,481.9418640136719,32.65864944458008,27.66913414001465,0.109,0.065,0.174
224,9267,7575,6270,M,2005,1,3,9,59,6,510.2914123535156,32.65864944458008,27.66913414001465,0.109,0.065,0.174
224,9268,7575,6270,F,2005,1,3,9,59,6,442.2525329589844,32.65864944458008,27.66913414001465,0.109,0.065,0.174
224,9269,7575,6270,M,2005,1,3,9,59,6,447.9224548339844,32.65864944458008,27.66913414001465,0.109,0.065,0.174
225,9762,8716,6270,M,2005,4,4,16,58,6,470.6020812988281,29.029911041259766,27.66913414001465,0.115,0.073,0.174
225,9763,8716,6270,M,2005,4,4,16,58,6,549.98077392578125,29.029911041259766,27.66913414001465,0.115,0.073,0.174
225,9764,8716,6270,M,2005,4,4,16,58,6,493.28167724609375,29.029911041259766,27.66913414001465,0.115,0.073,0.174
225,9765,8716,6270,M,2005,4,4,16,58,6,328.8544616699219,29.029911041259766,27.66913414001465,0.115,0.073,0.174
225,9766,8716,6270,M,2005,4,4,16,58,6,464.9321594238281,29.029911041259766,27.66913414001465,0.115,0.073,0.174
225,9767,8716,6270,F,2005,4,4,16,58,6,464.9321594238281,29.029911041259766,27.66913414001465,0.115,0.073,0.174
226,7898,5932,6286,M,2003,1,1,1,60,4,538.64093017578125,34.473018646240234,27.21554183959961,0.042,0.023,0.174
226,7899,5932,6286,F,2003,1,1,1,60,4,464.9321594238281,34.473018646240234,27.21554183959961,0.042,0.023,0.174
226,7900,5932,6286,F,2003,1,1,1,60,4,498.95159912109375,34.473018646240234,27.21554183959961,0.042,0.023,0.174
226,7901,5932,6286,M,2003,1,1,1,60,4,487.6117858886719,34.473018646240234,27.21554183959961,0.042,0.023,0.174
227,8288,6562,6286,M,2003,4,2,4,58,6,561.320556640625,32.65864944458008,27.21554183959961,0.052,0.09,0.174
227,8289,6562,6286,M,2003,4,2,4,58,6,549.98077392578125,32.65864944458008,27.21554183959961,0.052,0.09,0.174
227,8290,6562,6286,M,2003,4,2,4,58,6,464.9321594238281,32.65864944458008,27.21554183959961,0.052,0.09,0.174
227,8291,6562,6286,M,2003,4,2,4,58,6,532.97100830078125,32.65864944458008,27.21554183959961,0.052,0.09,0.174
227,8292,6562,6286,M,2003,4,2,4,58,6,464.9321594238281,32.65864944458008,27.21554183959961,0.052,0.09,0.174
227,8293,6562,6286,M,2003,4,2,4,58,6,584.00018310546875,32.65864944458008,27.21554183959961,0.052,0.09,0.174
230,9936,8435,6286,M,2006,1,5,25,59,5,532.97100830078125,35.38020324707031,27.21554183959961,0.092,0.071,0.174
230,9937,8435,6286,F,2006,1,5,25,59,5,527.3011474609375,35.38020324707031,27.21554183959961,0.092,0.071,0.174
230,9938,8435,6286,F,2006,1,5,25,59,5,510.2914123535156,35.38020324707031,27.21554183959961,0.092,0.071,0.174
230,9939,8435,6286,F,2006,1,5,25,59,5,487.6117858886719,35.38020324707031,27.21554183959961,0.092,0.071,0.174
230,9940,8435,6286,M,2006,1,5,25,59,5,504.62152099609375,35.38020324707031,27.21554183959961,0.092,0.071,0.174
231,7340,5932,6353,M,2002,1,1,1,57,9,572.660400390625,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7341,5932,6353,F,2002,1,1,1,57,9,566.99041748046875,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7342,5932,6353,F,2002,1,1,1,57,9,459.26226806640625,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7343,5932,6353,M,2002,1,1,1,57,9,527.3011474609375,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7344,5932,6353,F,2002,1,1,1,57,9,470.6020812988281,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7345,5932,6353,F,2002,1,1,1,57,9,476.27197265625,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7346,5932,6353,M,2002,1,1,1,57,9,538.64093017578125,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7347,5932,6353,M,2002,1,1,1,57,9,493.28167724609375,34.473018646240234,28.122726440429688,0.069,0.023,0.103
231,7348,5932,6353,F,2002,1,1,1,57,9,476.27197265625,34.473018646240234,28.122726440429688,0.069,0.023,0.103
232,7690,5355,6353,M,2002,4,2,4,58,5,589.6700439453125,31.751466751098633,28.122726440429688,0.08,0.086,0.103
232,7691,5355,6353,F,2002,4,2,4,58,5,504.62152099609375,31.751466751098633,28.122726440429688,0.08,0.086,0.103
232,7693,5355,6353,M,2002,4,2,4,58,5,561.320556640625,31.751466751098633,28.122726440429688,0.08,0.086,0.103
232,7694,5355,6353,M,2002,4,2,4,58,5,572.660400390625,31.751466751098633,28.122726440429688,0.08,0.086,0.103
232,7698,5355,6353,F,2002,4,2,4,58,5,544.31085205078125,31.751466751098633,28.122726440429688,0.08,0.086,0.103
233,8507,6109,6353,F,2004,1,3,9,59,9,578.33026123046875,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8508,6109,6353,F,2004,1,3,9,59,9,510.2914123535156,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8509,6109,6353,F,2004,1,3,9,59,9,515.96136474609375,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8510,6109,6353,M,2004,1,3,9,59,9,589.6700439453125,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8511,6109,6353,F,2004,1,3,9,59,9,498.95159912109375,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8512,6109,6353,M,2004,1,3,9,59,9,549.98077392578125,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8513,6109,6353,M,2004,1,3,9,59,9,538.64093017578125,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8514,6109,6353,M,2004,1,3,9,59,9,532.97100830078125,36.74098205566406,28.122726440429688,0.079,0.044,0.103
233,8515,6109,6353,F,2004,1,3,9,59,9,544.31085205078125,36.74098205566406,28.122726440429688,0.079,0.044,0.103
234,8957,7575,6353,M,2004,3,4,16,60,6,458.1282958984375,32.65864944458008,28.122726440429688,0.098,0.065,0.103
234,8958,7575,6353,M,2004,3,4,16,60,6,456.99432373046875,32.65864944458008,28.122726440429688,0.098,0.065,0.103
234,8959,7575,6353,M,2004,3,4,16,60,6,460.3962707519531,32.65864944458008,28.122726440429688,0.098,0.065,0.103
234,8960,7575,6353,F,2004,3,4,16,60,6,456.4273376464844,32.65864944458008,28.122726440429688,0.098,0.065,0.103
234,8961,7575,6353,F,2004,3,4,16,60,6,521.6312255859375,32.65864944458008,28.122726440429688,0.098,0.065,0.103
234,8962,7575,6353,M,2004,3,4,16,60,6,612.34967041015625,32.65864944458008,28.122726440429688,0.098,0.065,0.103
235,9681,7932,6353,M,2005,4,5,25,58,7,487.6117858886719,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9682,7932,6353,M,2005,4,5,25,58,7,527.3011474609375,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9683,7932,6353,M,2005,4,5,25,58,7,544.31085205078125,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9684,7932,6353,M,2005,4,5,25,58,7,515.96136474609375,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9685,7932,6353,M,2005,4,5,25,58,7,538.64093017578125,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9686,7932,6353,M,2005,4,5,25,58,7,453.59234619140625,34.473018646240234,28.122726440429688,0.15,0.065,0.103
235,9687,7932,6353,F,2005,4,5,25,58,7,538.64093017578125,34.473018646240234,28.122726440429688,0.15,0.065,0.103
236,10125,8858,6353,F,2006,3,6,36,59,6,561.320556640625,32.65864944458008,28.122726440429688,0.144,0.07,0.103
236,10126,8858,6353,F,2006,3,6,36,59,6,544.31085205078125,32.65864944458008,28.122726440429688,0.144,0.07,0.103
236,10127,8858,6353,M,2006,3,6,36,59,6,487.6117858886719,32.65864944458008,28.122726440429688,0.144,0.07,0.103
236,10128,8858,6353,F,2006,3,6,36,59,6,504.62152099609375,32.65864944458008,28.122726440429688,0.144,0.07,0.103
236,10129,8858,6353,F,2006,3,6,36,59,6,561.320556640625,32.65864944458008,28.122726440429688,0.144,0.07,0.103
236,10130,8858,6353,M,2006,3,6,36,59,6,504.62152099609375,32.65864944458008,28.122726440429688,0.144,0.07,0.103
238,8158,5840,6378,F,2003,3,2,4,60,7,442.2525329589844,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8159,5840,6378,M,2003,3,2,4,60,7,430.9127502441406,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8160,5840,6378,M,2003,3,2,4,60,7,442.2525329589844,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8161,5840,6378,M,2003,3,2,4,60,7,425.2428894042969,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8162,5840,6378,M,2003,3,2,4,60,7,255.1457061767578,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8163,5840,6378,M,2003,3,2,4,60,7,379.88360595703125,33.11224365234375,29.483503341674805,0.069,0.064,0.05
238,8164,5840,6378,M,2003,3,2,4,60,7,430.9127502441406,33.11224365234375,29.483503341674805,0.069,0.064,0.05
239,9047,7575,6378,M,2004,4,3,9,60,4,470.6020812988281,32.65864944458008,29.483503341674805,0.123,0.065,0.05
239,9048,7575,6378,F,2004,4,3,9,60,4,459.26226806640625,32.65864944458008,29.483503341674805,0.123,0.065,0.05
239,9049,7575,6378,F,2004,4,3,9,60,4,470.6020812988281,32.65864944458008,29.483503341674805,0.123,0.065,0.05
239,9050,7575,6378,F,2004,4,3,9,60,4,504.62152099609375,32.65864944458008,29.483503341674805,0.123,0.065,0.05
240,7998,4194,6560,M,2003,2,1,1,60,6,561.320556640625,34.01942825317383,29.029911041259766,0.063,0.042,0.09
240,7999,4194,6560,M,2003,2,1,1,60,6,504.62152099609375,34.01942825317383,29.029911041259766,0.063,0.042,0.09
240,8000,4194,6560,F,2003,2,1,1,60,6,476.27197265625,34.01942825317383,29.029911041259766,0.063,0.042,0.09
240,8001,4194,6560,F,2003,2,1,1,60,6,504.62152099609375,34.01942825317383,29.029911041259766,0.063,0.042,0.09
240,8002,4194,6560,F,2003,2,1,1,60,6,549.98077392578125,34.01942825317383,29.029911041259766,0.063,0.042,0.09
240,8003,4194,6560,F,2003,2,1,1,60,6,527.3011474609375,34.01942825317383,29.029911041259766,0.063,0.042,0.09
241,8558,5360,6560,M,2004,1,2,4,60,8,538.64093017578125,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8559,5360,6560,M,2004,1,2,4,60,8,408.2331237792969,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8560,5360,6560,M,2004,1,2,4,60,8,493.28167724609375,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8561,5360,6560,F,2004,1,2,4,60,8,493.28167724609375,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8562,5360,6560,F,2004,1,2,4,60,8,447.9224853515625,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8563,5360,6560,M,2004,1,2,4,60,8,510.2914123535156,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8564,5360,6560,M,2004,1,2,4,60,8,504.62152099609375,40.82331466674805,29.029911041259766,0.182,0.091,0.09
241,8565,5360,6560,F,2004,1,2,4,60,8,459.26226806640625,40.82331466674805,29.029911041259766,0.182,0.091,0.09
243,9746,8586,6560,F,2005,4,4,16,58,10,504.62152099609375,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9747,8586,6560,F,2005,4,4,16,58,10,510.2914123535156,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9748,8586,6560,F,2005,4,4,16,58,10,470.6020812988281,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9749,8586,6560,F,2005,4,4,16,58,10,487.6117858886719,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9750,8586,6560,F,2005,4,4,16,58,10,374.21368408203125,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9751,8586,6560,F,2005,4,4,16,58,10,487.6117858886719,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9752,8586,6560,M,2005,4,4,16,58,10,476.27197265625,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9753,8586,6560,M,2005,4,4,16,58,10,521.6312255859375,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9754,8586,6560,M,2005,4,4,16,58,10,538.64093017578125,32.65864944458008,29.029911041259766,0.111,0.098,0.09
243,9755,8586,6560,F,2005,4,4,16,58,10,334.52435302734375,32.65864944458008,29.029911041259766,0.111,0.098,0.09
244,10777,9580,6560,M,2007,3,5,25,58,9,510.2914123535156,33.565834045410156,29.029911041259766,0.135,0.087,0.09
