animal,dam,sire,Sex,BYEAR,DYEAR,Death.Type,LRS
8386,5693,8197,F,2010,2010,natural,0
8385,5693,8197,F,2010,2010,natural,0
8340,8223,8197,F,2010,2010,natural,0
8256,6124,8196,F,2010,2010,natural,0
8280,6124,8196,F,2010,2010,natural,0
8281,6124,8196,F,2010,2010,natural,0
8430,8400,6538,F,2010,2010,natural,0
8522,6505,6512,F,2010,2010,natural,0
8529,6506,6512,F,2010,2010,natural,0
8531,6506,6512,F,2010,2010,natural,0
8518,6040,6510,F,2010,2010,natural,0
8519,6040,6510,F,2010,2010,natural,0
8443,8418,6510,F,2010,2010,natural,0
8363,6445,6500,F,2010,2010,natural,3
8364,6445,6500,F,2010,2010,natural,0
8365,6445,6500,F,2010,2010,natural,0
8452,6549,6499,F,2010,2010,natural,0
8250,6104,6491,F,2010,2010,natural,0
8274,5909,6487,F,2010,2010,natural,0
8275,5909,6487,F,2010,2010,natural,0
8276,5909,6487,F,2010,2010,natural,0
8278,5909,6487,F,2010,2010,natural,0
8296,6450,6487,F,2010,2010,natural,0
8297,6450,6487,F,2010,2010,natural,0
8243,5909,6416,F,2010,2010,natural,0
8236,5983,6416,F,2010,2010,natural,0
8326,6104,6416,F,2010,2010,natural,3
8292,6120,6416,F,2010,2010,natural,0
8249,5700,6414,F,2010,2010,natural,0
8235,5983,6414,F,2010,2010,natural,0
8368,5983,6414,F,2010,2010,natural,3
8247,5700,6410,F,2010,2010,natural,3
8331,5700,6410,F,2010,2010,natural,0
8268,5910,6410,F,2010,2010,natural,0
8367,5983,6410,F,2010,2010,natural,3
8359,6450,6410,F,2010,2010,natural,0
8361,6450,6410,F,2010,2010,natural,0
8300,8239,6410,F,2010,2010,natural,4
8310,5210,6408,F,2010,2010,natural,0
8311,5210,6408,F,2010,2010,natural,1
8313,5210,6408,F,2010,2010,natural,0
8306,6490,6407,F,2010,2010,natural,0
8242,5909,6284,F,2010,2010,natural,0
8255,6124,6284,F,2010,2010,natural,0
8253,6248,6203,F,2010,2010,natural,0
8293,6120,6132,F,2010,2010,natural,0
8532,6504,6058,F,2010,2010,natural,0
8467,8405,6058,F,2010,2010,natural,0
8422,5367,6057,F,2010,2010,natural,0
8462,6040,6057,F,2010,2010,natural,0
8463,6040,6057,F,2010,2010,natural,0
8427,6040,6057,F,2010,2010,natural,0
8516,6549,6057,F,2010,2010,natural,4
8515,6549,6057,F,2010,2010,natural,1
8514,6549,5927,F,2010,2010,natural,0
8254,6248,5911,F,2010,2010,natural,0
8533,6504,5821,F,2010,2010,natural,0
8336,8294,5601,F,2010,2010,natural,0
8337,8294,5601,F,2010,2010,natural,0
8329,8294,5601,F,2010,2010,natural,0
8372,5909,5466,F,2010,2010,natural,0
8316,6120,5466,F,2010,2010,natural,0
8271,6430,5466,F,2010,2010,natural,0
8272,6430,5466,F,2010,2010,natural,0
8287,6435,5466,F,2010,2010,natural,2
8299,8239,5466,F,2010,2010,natural,0
8301,8239,5466,F,2010,2010,natural,5
8448,8390,5169,F,2010,2010,natural,0
8437,8407,5169,F,2010,2010,natural,0
8439,8418,5169,F,2010,2010,natural,0
4489,2727,2851,M,2002,2002,natural,0
4425,87,,M,2002,2002,natural,0
4426,769,,M,2002,2002,natural,0
4521,1965,,M,2002,2002,natural,0
4522,1965,,M,2002,2002,natural,0
4520,1965,,M,2002,2002,natural,0
4442,2154,,M,2002,2002,natural,0
4443,2154,,M,2002,2002,natural,0
4447,2207,,M,2002,2002,natural,0
4448,2207,,M,2002,2002,natural,0
4445,2207,,M,2002,2002,natural,0
4424,2400,,M,2002,2002,natural,0
4487,2432,,M,2002,2002,natural,0
4493,2434,,M,2002,2002,natural,0
4495,2436,,M,2002,2002,natural,0
4507,2438,,M,2002,2002,natural,0
4462,2461,,M,2002,2002,natural,0
4533,2486,,M,2002,2002,natural,0
4457,2511,,M,2002,2002,natural,0
4464,2526,,M,2002,2002,natural,0
4463,2526,,M,2002,2002,natural,0
4497,2540,,M,2002,2002,natural,0
4460,2544,,M,2002,2002,natural,0
4582,2625,,M,2002,2002,natural,0
4431,2706,,M,2002,2002,natural,0
4433,2706,,M,2002,2002,natural,0
4430,2706,,M,2002,2002,natural,0
4436,2709,,M,2002,2002,natural,0
4437,2713,,M,2002,2002,natural,0
4438,2713,,M,2002,2002,natural,0
4439,2713,,M,2002,2002,natural,0
4440,2713,,M,2002,2002,natural,0
4490,2729,,M,2002,2002,natural,0
4492,2729,,M,2002,2002,natural,0
4501,2744,,M,2002,2002,natural,0
4503,2744,,M,2002,2002,natural,0
4502,2744,,M,2002,2002,natural,0
4508,2749,,M,2002,2002,natural,0
4509,2749,,M,2002,2002,natural,0
4516,2761,,M,2002,2002,natural,0
4518,2763,,M,2002,2002,natural,0
4517,2763,,M,2002,2002,natural,0
4578,2781,,M,2002,2002,natural,0
4466,2795,,M,2002,2002,natural,0
4428,2798,,M,2002,2002,natural,0
4498,2855,,M,2002,2002,natural,0
4499,2855,,M,2002,2002,natural,0
4568,2868,,M,2002,2002,natural,0
4569,2868,,M,2002,2002,natural,0
4472,2878,,M,2002,2002,natural,0
4572,2893,,M,2002,2002,natural,0
4575,2893,,M,2002,2002,natural,0
4574,2893,,M,2002,2002,natural,0
4573,2893,,M,2002,2002,natural,0
4481,2906,,M,2002,2002,natural,0
4480,2906,,M,2002,2002,natural,0
4482,2906,,M,2002,2002,natural,0
4483,2907,,M,2002,2002,natural,0
4485,2907,,M,2002,2002,natural,0
4555,2917,,M,2002,2002,natural,0
4558,2938,,M,2002,2002,natural,0
4564,2938,,M,2002,2002,natural,0
4449,2966,,M,2002,2002,natural,0
4451,2981,,M,2002,2002,natural,0
4452,2981,,M,2002,2002,natural,0
4565,3046,,M,2002,2002,natural,0
4584,3061,,M,2002,2002,natural,0
4586,3061,,M,2002,2002,natural,0
4526,3220,,M,2002,2002,natural,0
4541,3227,,M,2002,2002,natural,0
4539,3227,,M,2002,2002,natural,0
4531,3785,,M,2002,2002,natural,0
4529,3802,,M,2002,2002,natural,0
4538,3849,,M,2002,2002,natural,0
4593,3854,,M,2002,2002,natural,0
4590,3864,,M,2002,2002,natural,0
4597,3577,,M,2002,2004,natural,4
4534,2486,,M,2002,2007,natural,9
4580,2489,,M,2002,2006,natural,7
4476,2901,,M,2002,2005,natural,4
4504,2438,,M,2002,2003,natural,1
4596,3577,,M,2002,2003,natural,0
4469,2955,,M,2002,2004,natural,0
4450,2966,,M,2002,2004,natural,0
4524,3220,,M,2002,2004,natural,0
4467,2795,,M,2002,2005,natural,0
4559,2938,,M,2002,2005,natural,0
4776,2486,2851,M,2003,2009,natural,17
4880,4310,4025,M,2003,2006,natural,5
4850,4053,3045,M,2003,2004,natural,2
4834,4040,3701,M,2003,2004,natural,1
4892,4571,4006,M,2003,2006,natural,2
4835,4040,3701,M,2003,2005,natural,1
4889,4277,4597,M,2003,2003,natural,0
4855,3135,4412,M,2003,2003,natural,0
4883,4263,4412,M,2003,2003,natural,0
4884,4263,4412,M,2003,2003,natural,0
4864,2544,4274,M,2003,2003,natural,0
4879,4310,4160,M,2003,2003,natural,0
4877,4310,4160,M,2003,2003,natural,0
4761,2440,4029,M,2003,2003,natural,0
4759,2440,4029,M,2003,2003,natural,0
4760,2440,4029,M,2003,2003,natural,0
4878,4310,4025,M,2003,2003,natural,0
4813,3722,4020,M,2003,2003,natural,0
4751,2855,4010,M,2003,2003,natural,0
4808,2763,4005,M,2003,2003,natural,0
4730,2981,4005,M,2003,2003,natural,0
4876,3577,4005,M,2003,2003,natural,0
4831,4039,3718,M,2003,2003,natural,0
4724,2400,3701,M,2003,2003,natural,0
4719,2400,3701,M,2003,2003,natural,0
4865,2727,3548,M,2003,2003,natural,0
4749,2436,3200,M,2003,2003,natural,0
4766,3216,3200,M,2003,2003,natural,0
4762,2754,3088,M,2003,2003,natural,0
4763,2754,3088,M,2003,2003,natural,0
4782,4123,3088,M,2003,2003,natural,0
4781,4123,3088,M,2003,2003,natural,0
4777,2486,3027,M,2003,2003,natural,0
4767,3216,3027,M,2003,2003,natural,0
4874,3577,2999,M,2003,2003,natural,0
4732,2544,2997,M,2003,2003,natural,0
4804,4017,2997,M,2003,2003,natural,0
4873,3854,2851,M,2003,2003,natural,0
4872,3854,2851,M,2003,2003,natural,0
4858,2713,2833,M,2003,2003,natural,0
4740,2901,2833,M,2003,2003,natural,0
4739,2901,2833,M,2003,2003,natural,0
4810,4523,2822,M,2003,2003,natural,0
4750,2436,2704,M,2003,2003,natural,0
4854,3135,2588,M,2003,2003,natural,0
4836,4041,2586,M,2003,2003,natural,0
4866,2438,,M,2003,2003,natural,0
4764,2754,,M,2003,2003,natural,0
4768,2773,,M,2003,2003,natural,0
4769,2773,,M,2003,2003,natural,0
4772,2774,,M,2003,2003,natural,0
4741,2906,,M,2003,2003,natural,0
4727,2939,,M,2003,2003,natural,0
4728,2939,,M,2003,2003,natural,0
4815,3723,,M,2003,2003,natural,0
4817,3723,,M,2003,2003,natural,0
4819,3724,,M,2003,2003,natural,0
4826,3725,,M,2003,2003,natural,0
4827,3725,,M,2003,2003,natural,0
4828,3725,,M,2003,2003,natural,0
4829,3726,,M,2003,2003,natural,0
4842,3729,,M,2003,2003,natural,0
4846,3730,,M,2003,2003,natural,0
4775,3802,,M,2003,2003,natural,0
4871,3854,,M,2003,2003,natural,0
4869,3864,,M,2003,2003,natural,0
4795,4002,,M,2003,2003,natural,0
4807,4018,,M,2003,2003,natural,0
4823,4037,,M,2003,2003,natural,0
4789,4161,,M,2003,2003,natural,0
4791,4161,,M,2003,2003,natural,0
4792,4161,,M,2003,2003,natural,0
4899,4263,,M,2003,2003,natural,0
4890,4277,,M,2003,2003,natural,0
4881,4312,,M,2003,2003,natural,0
4803,4479,,M,2003,2003,natural,0
4897,4549,,M,2003,2003,natural,0
4898,4053,4597,M,2003,2004,natural,0
4847,4050,4019,M,2003,2004,natural,0
4780,4123,3480,M,2003,2004,natural,0
4859,2713,2833,M,2003,2004,natural,0
4745,2729,,M,2003,2004,natural,0
5070,4050,4013,M,2004,2008,natural,10
5122,4571,4412,M,2004,2007,natural,6
5064,4041,,M,2004,2007,natural,5
5093,2625,4476,M,2004,2005,natural,2
5092,2625,4029,M,2004,2005,natural,2
5121,4571,,M,2004,2005,natural,2
5106,4310,3100,M,2004,2005,natural,1
5097,3864,2833,M,2004,2005,natural,1
5127,4552,4892,M,2004,2004,natural,0
5123,4434,4834,M,2004,2004,natural,0
5081,4709,4715,M,2004,2004,natural,0
5085,4710,4597,M,2004,2004,natural,0
5083,4710,4597,M,2004,2004,natural,0
5089,2868,4534,M,2004,2004,natural,0
5054,4434,4534,M,2004,2004,natural,0
5025,4161,4476,M,2004,2004,natural,0
5062,4040,4419,M,2004,2004,natural,0
5073,4051,4413,M,2004,2004,natural,0
5055,4523,4412,M,2004,2004,natural,0
5130,4552,4412,M,2004,2004,natural,0
5128,4552,4412,M,2004,2004,natural,0
5111,4277,4404,M,2004,2004,natural,0
5135,4461,4274,M,2004,2004,natural,0
5034,4444,4025,M,2004,2004,natural,0
5129,4552,4006,M,2004,2004,natural,0
5006,2433,4005,M,2004,2004,natural,0
5007,2433,4005,M,2004,2004,natural,0
5040,4479,4005,M,2004,2004,natural,0
5033,4511,4000,M,2004,2004,natural,0
5096,3864,3784,M,2004,2004,natural,0
5125,4549,3784,M,2004,2004,natural,0
5131,4552,3784,M,2004,2004,natural,0
5032,4511,3718,M,2004,2004,natural,0
5090,2868,3548,M,2004,2004,natural,0
5053,4434,3200,M,2004,2004,natural,0
5046,4475,3100,M,2004,2004,natural,0
5019,4123,3088,M,2004,2004,natural,0
5095,3864,3087,M,2004,2004,natural,0
5100,4849,3087,M,2004,2004,natural,0
5084,4710,3045,M,2004,2004,natural,1
5047,4475,2999,M,2004,2004,natural,0
5048,4475,2999,M,2004,2004,natural,0
5002,2432,,M,2004,2004,natural,0
5003,2432,,M,2004,2004,natural,0
5079,2761,,M,2004,2004,natural,0
5011,3216,,M,2004,2004,natural,0
5012,3216,,M,2004,2004,natural,0
5057,3726,,M,2004,2004,natural,0
5059,3726,,M,2004,2004,natural,0
5060,3726,,M,2004,2004,natural,0
5067,3730,,M,2004,2004,natural,0
5022,4082,,M,2004,2004,natural,0
5112,4277,,M,2004,2004,natural,0
5110,4277,,M,2004,2004,natural,0
5105,4310,,M,2004,2004,natural,0
5027,4403,,M,2004,2004,natural,0
5068,4414,,M,2004,2004,natural,0
5052,4434,,M,2004,2004,natural,0
5136,4461,,M,2004,2004,natural,0
5039,4543,,M,2004,2004,natural,0
5038,4543,,M,2004,2004,natural,0
5120,4571,,M,2004,2004,natural,0
5016,4700,,M,2004,2004,natural,0
5017,4700,,M,2004,2004,natural,0
5119,4841,,M,2004,2004,natural,0
5115,4843,,M,2004,2004,natural,0
5086,4849,,M,2004,2004,natural,0
5099,4849,,M,2004,2004,natural,0
5132,4894,,M,2004,2004,natural,0
5049,4477,4417,M,2004,2005,natural,0
5009,2749,4190,M,2004,2005,natural,0
5076,4053,4029,M,2004,2005,natural,0
4338,2966,4000,M,2004,2005,natural,0
5051,4477,3718,M,2004,2005,natural,0
5028,4403,,M,2004,2005,natural,0
5037,4543,,M,2004,2005,natural,0
5102,4805,,M,2004,2006,natural,0
5342,5029,5092,M,2005,2006,natural,6
5318,5150,5157,M,2005,2009,natural,13
5310,5050,,M,2005,2006,natural,5
5256,4461,4714,M,2005,2010,natural,15
5501,4706,4713,M,2005,2007,natural,6
5388,4778,5153,M,2005,2006,natural,3
5298,5074,4000,M,2005,2007,natural,4
5347,4496,,M,2005,2008,natural,5
5279,4794,,M,2005,2006,natural,2
5447,5094,3865,M,2005,2009,natural,5
5439,5071,4413,M,2005,2010,natural,6
5205,5004,,M,2005,2009,natural,4
5461,4868,5170,M,2005,2007,natural,2
5462,4868,5170,M,2005,2006,natural,1
5312,5050,,M,2005,2009,natural,2
5245,4159,4714,M,2005,2007,natural,1
5234,4277,,M,2005,2007,natural,1
5275,4794,,M,2005,2007,natural,1
5297,5074,,M,2005,2007,natural,1
5266,4479,5145,M,2005,2010,natural,2
5448,5094,5180,M,2005,2005,natural,0
5385,4893,5155,M,2005,2005,natural,0
5358,2773,5153,M,2005,2005,natural,0
5392,4900,5153,M,2005,2005,natural,0
5419,4868,5152,M,2005,2005,natural,0
5295,4474,5148,M,2005,2005,natural,0
5273,4794,5147,M,2005,2005,natural,0
5272,4794,5146,M,2005,2005,natural,0
5255,4461,5144,M,2005,2005,natural,0
5283,4725,5144,M,2005,2005,natural,0
5321,5005,5144,M,2005,2005,natural,0
5325,5005,5144,M,2005,2005,natural,0
5250,4461,5143,M,2005,2005,natural,0
5286,4725,5143,M,2005,2005,natural,0
5248,4461,5141,M,2005,2005,natural,0
5249,4461,5141,M,2005,2005,natural,0
5231,4329,5140,M,2005,2005,natural,0
5217,4082,5139,M,2005,2005,natural,0
5219,4082,5139,M,2005,2005,natural,0
5220,4082,5139,M,2005,2005,natural,0
5221,4082,5139,M,2005,2005,natural,0
5281,4725,5106,M,2005,2005,natural,0
5398,4571,5097,M,2005,2005,natural,0
5320,5005,5093,M,2005,2005,natural,0
5237,4277,4880,M,2005,2005,natural,0
5262,4479,4880,M,2005,2005,natural,0
5264,4479,4880,M,2005,2005,natural,0
5263,4479,4880,M,2005,2005,natural,0
5424,4050,4776,M,2005,2005,natural,0
5423,4050,4776,M,2005,2005,natural,0
5376,4123,4776,M,2005,2005,natural,0
5371,4849,4776,M,2005,2005,natural,0
5335,5138,4714,M,2005,2005,natural,0
5225,4161,4713,M,2005,2005,natural,0
5303,5075,4713,M,2005,2005,natural,0
5363,3864,4580,M,2005,2005,natural,0
5366,3864,4580,M,2005,2005,natural,0
5407,4549,4580,M,2005,2005,natural,0
5397,4571,4534,M,2005,2005,natural,0
5418,4868,4413,M,2005,2005,natural,0
5352,2432,4409,M,2005,2005,natural,0
5454,4743,4409,M,2005,2005,natural,0
5446,5008,4409,M,2005,2005,natural,0
5328,4157,4404,M,2005,2005,natural,0
5229,4329,4029,M,2005,2005,natural,0
5243,4159,4025,M,2005,2005,natural,0
5377,4747,4013,M,2005,2005,natural,0
5378,4747,4013,M,2005,2005,natural,0
5209,4805,4000,M,2005,2005,natural,0
5302,5074,4000,M,2005,2005,natural,0
5203,5103,4000,M,2005,2005,natural,0
5389,2773,3865,M,2005,2005,natural,0
5416,4552,3784,M,2005,2005,natural,0
5351,2432,,M,2005,2005,natural,0
5353,2432,,M,2005,2005,natural,0
5450,2727,,M,2005,2005,natural,0
5452,2727,,M,2005,2005,natural,0
5435,2761,,M,2005,2005,natural,0
5359,2773,,M,2005,2005,natural,0
5360,2774,,M,2005,2005,natural,0
5409,4040,,M,2005,2005,natural,0
5411,4040,,M,2005,2005,natural,0
5244,4159,,M,2005,2005,natural,0
5214,4310,,M,2005,2005,natural,0
5230,4329,,M,2005,2005,natural,0
5227,4329,,M,2005,2005,natural,0
5239,4403,,M,2005,2005,natural,0
5240,4403,,M,2005,2005,natural,0
5251,4461,,M,2005,2005,natural,0
5254,4461,,M,2005,2005,natural,0
5258,4461,,M,2005,2005,natural,0
5259,4461,,M,2005,2005,natural,0
5293,4474,,M,2005,2005,natural,0
5346,4496,,M,2005,2005,natural,0
5349,4496,,M,2005,2005,natural,0
5396,4571,,M,2005,2005,natural,0
5400,4571,,M,2005,2005,natural,0
5401,4571,,M,2005,2005,natural,0
5402,4571,,M,2005,2005,natural,0
5288,4706,,M,2005,2005,natural,0
5316,4709,,M,2005,2005,natural,0
5428,4722,,M,2005,2005,natural,0
5455,4743,,M,2005,0,natural,0
5379,4747,,M,2005,2005,natural,0
5260,4784,,M,2005,2005,natural,0
5261,4784,,M,2005,2005,natural,0
5271,4794,,M,2005,2005,natural,0
5274,4794,,M,2005,2005,natural,0
5207,4805,,M,2005,2005,natural,0
5322,5005,,M,2005,2005,natural,0
5443,5018,,M,2005,2005,natural,0
5299,5074,,M,2005,2005,natural,0
5317,5150,,M,2005,2005,natural,0
5336,5151,,M,2005,2005,natural,0
5338,5151,,M,2005,2005,natural,0
5311,5050,5149,M,2005,2006,natural,0
5313,5050,5149,M,2005,2006,natural,0
5269,4479,5145,M,2005,2006,natural,0
5326,5005,5144,M,2005,2006,natural,0
5422,4050,4776,M,2005,2006,natural,0
5369,4848,4776,M,2005,2006,natural,0
5306,5075,4713,M,2005,2006,natural,0
5437,4707,4534,M,2005,2006,natural,0
5412,4041,4413,M,2005,2006,natural,0
5413,4041,4013,M,2005,2006,natural,0
5427,4051,,M,2005,2006,natural,0
5381,4747,,M,2005,2006,natural,0
5276,4794,,M,2005,2006,natural,0
5329,4157,4404,M,2005,2007,natural,0
5348,4496,4013,M,2005,2007,natural,0
5441,5071,3865,M,2005,2007,natural,0
5315,4709,,M,2005,2008,natural,0
5268,4479,5145,M,2005,2009,natural,0
5789,5171,5179,M,2006,2010,natural,3
5661,5204,4404,M,2006,2007,natural,1
5696,5475,5312,M,2006,2010,natural,1
5771,4041,5535,M,2006,2006,natural,0
5773,4041,5535,M,2006,2006,natural,0
5741,4496,5535,M,2006,2006,natural,0
5791,5350,5535,M,2006,2006,natural,0
5747,4747,5534,M,2006,2006,natural,0
5748,4747,5534,M,2006,2006,natural,0
5770,4040,5533,M,2006,2006,natural,0
5687,5337,5528,M,2006,2006,natural,0
5706,5307,5527,M,2006,2006,natural,0
5684,5486,5527,M,2006,2006,natural,0
5707,5307,5526,M,2006,2006,natural,0
5673,5485,5526,M,2006,2006,natural,0
5683,5486,5526,M,2006,2006,natural,0
5641,5050,5524,M,2006,2006,natural,0
5644,5050,5524,M,2006,2006,natural,0
5646,5265,5524,M,2006,2006,natural,0
5668,4161,5523,M,2006,2006,natural,0
5669,4161,5523,M,2006,2006,natural,0
5638,5050,5523,M,2006,2006,natural,0
5639,5050,5523,M,2006,2006,natural,0
5640,5050,5523,M,2006,2006,natural,0
5666,5226,5523,M,2006,2006,natural,0
5667,5226,5523,M,2006,2006,natural,0
5629,4474,5522,M,2006,2006,natural,0
5704,5307,5521,M,2006,2006,natural,0
5792,5350,5493,M,2006,2006,natural,0
5803,5382,5493,M,2006,2006,natural,0
5750,4894,5491,M,2006,2006,natural,0
5753,4894,5491,M,2006,2006,natural,0
5755,4894,5491,M,2006,2006,natural,0
5793,5426,5491,M,2006,2006,natural,0
5794,5426,5491,M,2006,2006,natural,0
5774,4868,5490,M,2006,2006,natural,0
5775,4868,5490,M,2006,2006,natural,0
5779,5056,5490,M,2006,2006,natural,0
5801,5368,5489,M,2006,2006,natural,0
5662,5200,5483,M,2006,2006,natural,0
5664,5200,5483,M,2006,2006,natural,0
5675,5476,5483,M,2006,2006,natural,0
5676,5476,5483,M,2006,2006,natural,0
5708,5307,5482,M,2006,2006,natural,0
5677,5150,5480,M,2006,2006,natural,0
5679,5150,5480,M,2006,2006,natural,0
5709,5005,5466,M,2006,2006,natural,0
5787,5492,5462,M,2006,2006,natural,0
5778,4722,5388,M,2006,2006,natural,0
5798,5449,5388,M,2006,2006,natural,0
5784,4707,5347,M,2006,2006,natural,0
5702,5324,5342,M,2006,2006,natural,0
5694,5475,5342,M,2006,2006,natural,0
5650,5235,5310,M,2006,2006,natural,0
5657,5247,5310,M,2006,2006,natural,0
5653,5304,5298,M,2006,2006,natural,0
5635,5103,5279,M,2006,2006,natural,0
5737,4123,5174,M,2006,2006,natural,0
5738,4123,5174,M,2006,2006,natural,0
5809,5018,5174,M,2006,2006,natural,0
5728,2749,5173,M,2006,2006,natural,0
5760,4549,5169,M,2006,2006,natural,0
5764,4549,5169,M,2006,2006,natural,0
5811,5094,5155,M,2006,2006,natural,0
5812,5094,5155,M,2006,2006,natural,0
5795,5425,5155,M,2006,2006,natural,0
5799,5449,5154,M,2006,2006,natural,0
5752,4894,5153,M,2006,2006,natural,0
5815,4900,5153,M,2006,2006,natural,0
5769,4040,5152,M,2006,2006,natural,0
5627,4474,5149,M,2006,2006,natural,0
5712,5488,5149,M,2006,2006,natural,0
5714,5488,5149,M,2006,2006,natural,0
5613,4461,5142,M,2006,2006,natural,0
5616,4461,5142,M,2006,2006,natural,0
5689,5029,5142,M,2006,2006,natural,0
5701,5324,5140,M,2006,2006,natural,0
5642,5050,5122,M,2006,2006,natural,0
5736,4123,5070,M,2006,2006,natural,0
5783,4707,5070,M,2006,2006,natural,0
5805,5071,5064,M,2006,2006,natural,0
5768,4040,4892,M,2006,2006,natural,0
5733,4123,4776,M,2006,2006,natural,0
5609,4159,4712,M,2006,2006,natural,0
5610,4159,4712,M,2006,2006,natural,0
5611,4159,4712,M,2006,2006,natural,0
5658,5247,4712,M,2006,2006,natural,0
5786,5492,4534,M,2006,2006,natural,0
5740,4496,4413,M,2006,2006,natural,0
5744,4496,4013,M,2006,2006,natural,0
5745,4496,4013,M,2006,2006,natural,0
5746,4496,4013,M,2006,2006,natural,0
5782,4707,4013,M,2006,2006,natural,0
5749,4894,3784,M,2006,2006,natural,0
5754,4894,3784,M,2006,2006,natural,0
5680,4157,3718,M,2006,2006,natural,0
5681,4157,3718,M,2006,2006,natural,0
5660,5204,5523,M,2006,2007,natural,0
5665,5200,5484,M,2006,2007,natural,0
5634,5103,5122,M,2006,2007,natural,0
5807,5071,5064,M,2006,2007,natural,0
5927,5304,5298,M,2007,2009,natural,13
6057,5414,5844,M,2007,2010,natural,16
6026,5171,5602,M,2007,2010,natural,6
5982,5212,5838,M,2007,2009,natural,4
5906,5488,5498,M,2007,2009,natural,3
6058,5414,5841,M,2007,2010,natural,3
5911,5074,4713,M,2007,2010,natural,3
5914,5508,5483,M,2007,2008,natural,1
6004,4123,5174,M,2007,2008,natural,1
6069,5460,4013,M,2007,2008,natural,1
6060,5414,4013,M,2007,2010,natural,2
6031,5426,5177,M,2007,2009,natural,1
5996,5656,5470,M,2007,2010,natural,1
6009,4123,5839,M,2007,2007,natural,0
5999,5699,5838,M,2007,2007,natural,0
6002,5699,5838,M,2007,2007,natural,0
5976,5210,5835,M,2007,2007,natural,0
5975,5210,5834,M,2007,2007,natural,0
5955,5029,5833,M,2007,2007,natural,0
5956,5029,5833,M,2007,2007,natural,0
5968,5324,5829,M,2007,2007,natural,0
5935,5330,5828,M,2007,2007,natural,0
5915,5508,5828,M,2007,2007,natural,0
5934,5330,5661,M,2007,2007,natural,0
5952,5337,5601,M,2007,2007,natural,0
5953,5337,5601,M,2007,2007,natural,0
6033,5426,5518,M,2007,2007,natural,0
6035,5449,5518,M,2007,2007,natural,0
6082,5806,5518,M,2007,2007,natural,0
6083,5806,5518,M,2007,2007,natural,0
6085,5806,5518,M,2007,2007,natural,0
6017,5056,5515,M,2007,2007,natural,0
6025,5171,5515,M,2007,2007,natural,0
6030,5375,5515,M,2007,2007,natural,0
6046,5380,5515,M,2007,2007,natural,0
6067,5460,5515,M,2007,2007,natural,0
6043,5382,5514,M,2007,2007,natural,0
6086,5806,5514,M,2007,2007,natural,0
6088,5806,5514,M,2007,2007,natural,0
5904,5005,5501,M,2007,2007,natural,0
5967,5324,5501,M,2007,2007,natural,0
5916,5508,5501,M,2007,2007,natural,0
5937,4161,5498,M,2007,2007,natural,0
6071,5797,5494,M,2007,2007,natural,0
5989,5670,5484,M,2007,2007,natural,0
5932,5226,5483,M,2007,2007,natural,0
5930,5226,5482,M,2007,2007,natural,0
5988,5670,5482,M,2007,2007,natural,0
5958,5232,5480,M,2007,2007,natural,0
5995,5307,5472,M,2007,2007,natural,0
5938,4161,5471,M,2007,2007,natural,0
5997,5656,5470,M,2007,2007,natural,0
5970,5324,5465,M,2007,2007,natural,0
5973,5324,5465,M,2007,2007,natural,0
6087,5806,5461,M,2007,2007,natural,0
5978,5211,5458,M,2007,2007,natural,0
5979,5211,5458,M,2007,2007,natural,0
5980,5211,5458,M,2007,2007,natural,0
6029,5375,5421,M,2007,2007,natural,0
6084,5806,5421,M,2007,2007,natural,0
6077,5757,5347,M,2007,2007,natural,0
5961,5232,5256,M,2007,2007,natural,0
5963,5232,5256,M,2007,2007,natural,0
6000,5699,5256,M,2007,2007,natural,0
5913,5074,5234,M,2007,2007,natural,0
5926,5265,5205,M,2007,2007,natural,0
6008,4123,5174,M,2007,2007,natural,0
6005,4123,5174,M,2007,2007,natural,0
6006,4123,5174,M,2007,2007,natural,0
6050,5604,5169,M,2007,2007,natural,0
5941,5485,5167,M,2007,2007,natural,0
5929,5304,5166,M,2007,2007,natural,0
5984,5631,5166,M,2007,2007,natural,0
5985,5631,5166,M,2007,2007,natural,0
5986,5631,5166,M,2007,2007,natural,0
5987,5631,5166,M,2007,2007,natural,0
6015,4722,5155,M,2007,2007,natural,0
6014,4722,5153,M,2007,2007,natural,0
5947,5476,5142,M,2007,2007,natural,0
5923,5050,5122,M,2007,2007,natural,0
5992,5307,5122,M,2007,2007,natural,0
6027,5171,5070,M,2007,2007,natural,0
6049,5604,5070,M,2007,2007,natural,0
6048,5604,5064,M,2007,2007,natural,0
6007,4123,4776,M,2007,2007,natural,0
6056,5018,4776,M,2007,2007,natural,0
6080,4041,4413,M,2007,2007,natural,0
6081,4041,4413,M,2007,2007,natural,0
6052,5071,4413,M,2007,2007,natural,0
6062,5367,4413,M,2007,2007,natural,0
6072,5797,4413,M,2007,2007,natural,0
5939,5485,5836,M,2007,2008,natural,0
5943,5497,5831,M,2007,2008,natural,0
5940,5485,5830,M,2007,2008,natural,0
6070,5460,5515,M,2007,2008,natural,0
6039,5368,5514,M,2007,2008,natural,0
6076,5757,5347,M,2007,2008,natural,0
6016,4722,5153,M,2007,2008,natural,0
5942,5497,5831,M,2007,2009,natural,0
5928,5304,5484,M,2007,2009,natural,0
6003,5700,5245,M,2007,2009,natural,0
6041,5382,5153,M,2007,2009,natural,0
6205,6104,5482,M,2008,2009,natural,2
