personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean
4767,3216,3027,M,8,2003,2003,0,0
4768,2773,,M,8,2003,2003,0,0
4769,2773,,M,8,2003,2003,0,0
4773,3802,,F,8,2003,2003,0,0
4774,3802,,F,8,2003,2003,0,0
4775,3802,,M,8,2003,2003,0,0
4776,2486,2851,M,8,2003,2009,17,2.43
4777,2486,3027,M,8,2003,2003,0,0
4778,2486,3480,F,8,2003,2003,3,0
4779,2486,,F,8,2003,2003,0,0
4780,4123,3480,M,8,2003,2004,0,0
4781,4123,3088,M,8,2003,2003,0,0
4782,4123,3088,M,8,2003,2003,0,0
4783,4123,3480,F,8,2003,2003,0,0
4784,4082,4005,F,8,2003,2005,2,0.67
4785,4082,4005,F,8,2003,2003,0,0
4786,4183,,F,160,2003,2003,0,0
4787,4183,3041,F,160,2003,2003,0,0
4788,4183,,F,160,2003,2003,0,0
4789,4161,,M,8,2003,2003,0,0
4790,4161,,F,8,2003,2003,0,0
4791,4161,,M,8,2003,2003,0,0
4792,4161,,M,8,2003,2003,0,0
4793,2901,2833,F,8,2003,2003,0,0
4794,4002,,F,8,2003,2006,17,4.25
4795,4002,,M,8,2003,2003,0,0
4796,4002,2997,F,8,2003,2003,0,0
4797,4159,2833,F,8,2003,2003,0,0
4798,4159,,F,8,2003,2003,0,0
4799,4002,,F,8,2003,2003,0,0
4800,2729,,F,8,2003,2003,0,0
4801,4543,4163,F,8,2003,2003,0,0
4802,4543,4163,F,8,2003,2003,0,0
4803,4479,,M,8,2003,2003,0,0
4804,4017,2997,M,8,2003,2003,0,0
4805,4017,4000,F,8,2003,2005,10,3.33
4808,2763,4005,M,8,2003,2003,0,0
4809,4523,3480,F,8,2003,2003,0,0
4810,4523,2822,M,8,2003,2003,0,0
4811,4523,3087,F,8,2003,2003,0,0
4812,3722,,F,8,2003,2003,0,0
4813,3722,4020,M,8,2003,2003,0,0
4814,3723,4043,F,590,2003,2003,0,0
4815,3723,,M,590,2003,2003,0,0
4816,3723,,F,590,2003,2003,0,0
4817,3723,,M,590,2003,2003,0,0
4831,4039,3718,M,8,2003,2003,0,0
4832,4039,,F,8,2003,2003,0,0
4833,4039,,F,8,2003,2003,0,0
4834,4040,3701,M,8,2003,2004,1,0.5
4835,4040,3701,M,8,2003,2005,1,0.33
4836,4041,2586,M,8,2003,2003,0,0
4837,4041,4013,F,8,2003,2003,0,0
4838,4041,2704,F,8,2003,2003,0,0
4839,3727,4043,F,590,2003,2004,0,0
4840,3727,,F,590,2003,2004,0,0
4841,3728,,F,8,2003,2004,4,2
4842,3729,,M,594,2003,2003,0,0
4843,3729,,F,594,2003,2004,3,1.5
4847,4050,4019,M,8,2003,2004,0,0
4848,4050,,F,8,2003,2007,6,1.2
4849,4050,,F,8,2003,2006,9,2.25
4850,4053,3045,M,8,2003,2004,2,1
4851,4053,4029,F,8,2003,2003,0,0
4852,4053,,F,8,2003,2003,0,0
4853,2763,2999,F,8,2003,2004,0,0
4854,3135,2588,M,8,2003,2003,0,0
4855,3135,4412,M,8,2003,2003,0,0
4856,3135,2588,F,8,2003,2003,0,0
4857,2713,2833,F,8,2003,2003,0,0
4858,2713,2833,M,8,2003,2003,0,0
4859,2713,2833,M,8,2003,2004,0,0
4860,2625,4005,F,8,2003,2003,0,0
4861,2625,2349,F,8,2003,2003,0,0
4862,2625,3712,F,8,2003,2003,0,0
4863,2966,4163,F,8,2003,2003,0,0
4864,2544,4274,M,8,2003,2003,0,0
4865,2727,3548,M,8,2003,2003,0,0
4866,2438,,M,8,2003,2003,0,0
4867,2763,4274,F,8,2003,2003,0,0
4868,3864,2588,F,8,2003,2008,14,2.33
4869,3864,,M,8,2003,2003,0,0
4870,3864,,F,8,2003,2003,0,0
4871,3854,,M,8,2003,2003,0,0
4872,3854,2851,M,8,2003,2003,0,0
4873,3854,2851,M,8,2003,2003,0,0
4874,3577,2999,M,8,2003,2003,0,0
4875,3577,2999,F,8,2003,2003,0,0
4876,3577,4005,M,8,2003,2003,0,0
4877,4310,4160,M,8,2003,2003,0,0
4878,4310,4025,M,8,2003,2003,0,0
4879,4310,4160,M,8,2003,2003,0,0
4880,4310,4025,M,8,2003,2006,5,1.25
4881,4312,,M,8,2003,2003,0,0
4882,4312,3045,F,8,2003,2003,0,0
4883,4263,4412,M,8,2003,2003,0,0
4884,4263,4412,M,8,2003,2003,0,0
4885,4263,,F,8,2003,2003,0,0
4886,4263,,F,8,2003,2003,0,0
4887,4263,,F,8,2003,2003,0,0
4888,4277,4504,F,8,2003,2003,0,0
4889,4277,4597,M,8,2003,2003,0,0
4890,4277,,M,8,2003,2003,0,0
4891,4277,,F,8,2003,2003,0,0
4892,4571,4006,M,8,2003,2006,2,0.5
4893,4571,,F,8,2003,2005,3,1
4894,4571,3539,F,8,2003,2006,10,2.5
4895,4549,2588,F,8,2003,2004,0,0
4896,4549,3865,F,8,2003,2003,0,0
4897,4549,,M,8,2003,2003,0,0
4898,4053,4597,M,8,2003,2004,0,0
4899,4263,,M,8,2003,2003,0,0
4900,,,F,8,,,,
5001,2432,,F,8,2004,2004,0,0
5002,2432,,M,8,2004,2004,0,0
5003,2432,,M,8,2004,2004,0,0
5004,2966,,F,8,2004,2005,3,1.5
5005,2901,4005,F,8,2004,2008,20,4
5006,2433,4005,M,8,2004,2004,0,0
5007,2433,4005,M,8,2004,2004,0,0
5008,2727,,F,8,2004,2006,3,1
5009,2749,4190,M,8,2004,2005,0,0
5010,2749,4190,F,8,2004,2004,0,0
5011,3216,,M,8,2004,2004,0,0
5012,3216,,M,8,2004,2004,0,0
5013,3216,3548,F,8,2004,2004,0,0
5014,2773,3087,F,8,2004,2004,0,0
5018,4123,3088,F,8,2004,2007,8,2
5019,4123,3088,M,8,2004,2004,0,0
5020,4123,3088,F,8,2004,2004,0,0
5021,4123,3088,F,8,2004,2004,0,0
5022,4082,,M,8,2004,2004,0,0
5023,4082,3718,F,8,2004,2004,0,0
5024,4082,2802,F,8,2004,2004,0,0
5025,4161,4476,M,8,2004,2004,0,0
5026,4161,4476,F,8,2004,2005,0,0
5027,4403,,M,8,2004,2004,0,0
5028,4403,,M,8,2004,2005,0,0
5029,4159,2802,F,8,2004,2007,12,3
5030,4159,2802,F,8,2004,2004,0,0
5031,4511,3718,F,8,2004,2004,0,0
5032,4511,3718,M,8,2004,2004,0,0
5033,4511,4000,M,8,2004,2004,0,0
5034,4444,4025,M,8,2004,2004,0,0
5035,4444,3045,F,8,2004,2004,0,0
5036,4444,4025,F,8,2004,2004,0,0
5037,4543,,M,8,2004,2005,0,0
5038,4543,,M,8,2004,2004,0,0
5039,4543,,M,8,2004,2004,0,0
5040,4479,4005,M,8,2004,2004,0,0
5041,4479,4005,F,8,2004,2004,0,0
5042,4479,4005,F,8,2004,2004,0,0
5043,4794,4000,F,8,2004,2004,0,0
5044,4794,4406,F,8,2004,2004,0,0
5045,4794,4406,F,8,2004,2004,0,0
5046,4475,3100,M,8,2004,2004,0,0
5047,4475,2999,M,8,2004,2004,0,0
5048,4475,2999,M,8,2004,2004,0,0
5049,4477,4417,M,8,2004,2005,0,0
5050,4477,4402,F,8,2004,2008,21,4.2
5051,4477,3718,M,8,2004,2005,0,0
5052,4434,,M,8,2004,2004,0,0
5053,4434,3200,M,8,2004,2004,0,0
5054,4434,4534,M,8,2004,2004,0,0
5055,4523,4412,M,8,2004,2004,0,0
5056,4523,4412,F,8,2004,2008,10,2
5061,4040,4419,F,8,2004,2004,0,0
5062,4040,4419,M,8,2004,2004,0,0
5063,4040,4419,F,8,2004,2004,0,0
5064,4041,,M,8,2004,2007,5,1.25
5065,4041,2704,F,8,2004,2006,0,0
5066,4041,2704,F,8,2004,2006,0,0
5070,4050,4013,M,8,2004,2008,10,2
5071,4050,4776,F,8,2004,2008,11,2.2
5072,4051,3200,F,8,2004,2006,4,1.33
5073,4051,4413,M,8,2004,2004,0,0
5074,4053,4029,F,8,2004,2007,16,4
5075,4053,4029,F,8,2004,2005,4,2
5076,4053,4029,M,8,2004,2005,0,0
5077,2761,3548,F,8,2004,2004,0,0
5078,2761,4006,F,8,2004,2004,0,0
5079,2761,,M,8,2004,2004,0,0
5080,4709,3045,M,8,,,,
5081,4709,4715,M,8,2004,2004,0,0
5082,4710,,M,8,,,,
5083,4710,4597,M,8,2004,2004,0,0
5084,4710,3045,M,8,2004,2004,1,0
5085,4710,4597,M,8,2004,2004,0,0
5086,4849,,M,8,2004,2004,0,0
5087,4849,3029,F,8,2004,2004,0,0
5088,2868,4534,F,8,2004,2004,0,0
5089,2868,4534,M,8,2004,2004,0,0
5090,2868,3548,M,8,2004,2004,0,0
5091,2868,,F,8,2004,2004,0,0
5092,2625,4029,M,8,2004,2005,2,1
5093,2625,4476,M,8,2004,2005,2,1
5094,2727,,F,8,2004,2007,7,1.75
5095,3864,3087,M,8,2004,2004,0,0
5096,3864,3784,M,8,2004,2004,0,0
5097,3864,2833,M,8,2004,2005,1,0.5
5098,4849,,F,8,2004,2004,0,0
5099,4849,,M,8,2004,2004,0,0
5100,4849,3087,M,8,2004,2004,0,0
5101,4805,4406,F,8,2004,2004,0,0
5102,4805,,M,8,2004,2006,0,0
5103,4805,4406,F,8,2004,2007,9,2.25
5104,4310,3100,F,8,2004,2004,0,0
5105,4310,,M,8,2004,2004,0,0
5106,4310,3100,M,8,2004,2005,1,0.5
5107,4329,4005,M,8,,,,
5108,4329,4850,F,8,2004,2004,0,0
5109,4329,4850,F,8,2004,2004,0,0
5110,4277,,M,8,2004,2004,0,0
5111,4277,4404,M,8,2004,2004,0,0
5112,4277,,M,8,2004,2004,0,0
5113,4843,,F,594,2004,2004,0,0
5114,4843,4036,F,594,2004,2004,0,0
5115,4843,,M,594,2004,2004,0,0
5116,4841,,F,8,2004,2004,0,0
5117,4841,4835,F,8,2004,2009,0,0
5118,4841,,F,8,2004,2004,0,0
5119,4841,,M,8,2004,2004,0,0
5120,4571,,M,8,2004,2004,0,0
5121,4571,,M,8,2004,2005,2,1
5122,4571,4412,M,8,2004,2007,6,1.5
5123,4434,4834,M,8,2004,2004,0,0
5124,4549,,F,8,2004,2004,0,0
5125,4549,3784,M,8,2004,2004,0,0
5126,4552,4412,F,8,2004,2004,0,0
5127,4552,4892,M,8,2004,2004,0,0
5128,4552,4412,M,8,2004,2004,0,0
5129,4552,4006,M,8,2004,2004,0,0
5130,4552,4412,M,8,2004,2004,0,0
5131,4552,3784,M,8,2004,2004,0,0
5132,4894,,M,8,2004,2004,0,0
5133,4894,,F,8,2004,2004,0,0
5134,4894,,F,8,2004,2005,0,0
5135,4461,4274,M,8,2004,2004,0,0
5136,4461,,M,8,2004,2004,0,0
5137,4461,,F,8,2004,2004,0,0
5138,4161,4476,F,8,2004,2005,4,2
5139,,,M,8,,,,
5140,,,M,8,,,,
5141,,,M,8,,,,
5142,,,M,8,,,,
5143,,,M,8,,,,
5144,,,M,8,,,,
5145,,,M,8,,,,
5146,,,M,8,,,,
5147,,,M,8,,,,
5148,,,M,8,,,,
5149,,,M,8,,,,
5150,,,F,8,,,,
5151,,,F,8,,,,
5152,,,M,8,,,,
5153,,,M,8,,,,
5154,,,M,8,,,,
5155,,,M,8,,,,
5156,,,M,8,,,,
5157,,,M,8,,,,
5158,,,M,8,,,,
5162,,,F,8,,,,
5164,,,M,8,,,,
5165,,,M,8,,,,
5166,,,M,8,,,,
5167,,,M,8,,,,
5169,,,M,8,,,,
5170,,,M,8,,,,
5171,,,F,8,,,,
5172,,,M,8,,,,
5173,,,M,8,,,,
5174,,,M,8,,,,
5177,,,M,8,,,,
5178,,,M,8,,,,
5179,,,M,8,,,,
5180,,,M,8,,,,
5200,5103,,F,8,2005,2007,4,1.33
5201,5103,4000,F,8,2005,2005,0,0
5202,5103,,F,8,2005,2005,0,0
5203,5103,4000,M,8,2005,2005,0,0
5204,5004,,F,8,,,,
5205,5004,,M,8,2005,2009,4,0.8
5206,5004,4190,F,8,2005,2007,0,0
5207,4805,,M,8,2005,2005,0,0
5208,4805,4000,F,8,2005,2005,0,0
5209,4805,4000,M,8,2005,2005,0,0
5210,4805,,F,8,2005,2010,22,3
5211,4805,,F,8,2005,2007,3,1
5212,4805,,F,8,2005,2009,10,2
5213,4805,,F,8,2005,2005,0,0
5214,4310,,M,8,2005,2005,0,0
5215,4310,,F,8,2005,2005,0,0
5216,4310,,F,8,2005,2005,0,0
5217,4082,5139,M,8,2005,2005,0,0
5218,4082,4712,F,8,2005,2005,0,0
5219,4082,5139,M,8,2005,2005,0,0
5220,4082,5139,M,8,2005,2005,0,0
5221,4082,5139,M,8,2005,2005,0,0
5222,4161,,F,8,2005,2005,0,0
5223,4161,,F,8,2005,2005,0,0
5224,4161,,F,8,2005,2005,0,0
5225,4161,4713,M,8,2005,2005,0,0
5226,4161,4713,F,8,2005,2009,13,2.6
5227,4329,,M,8,2005,2005,0,0
5228,4329,4713,F,8,2005,2005,0,0
5229,4329,4029,M,8,2005,2005,0,0
5230,4329,,M,8,2005,2005,0,0
5231,4329,5140,M,8,2005,2005,0,0
5232,4329,,F,8,2005,2009,20,4
5233,4329,5140,F,8,2005,2005,0,0
5234,4277,,M,8,2005,2007,1,0.33
5235,4277,4404,F,8,2005,2007,4,1.33
5236,4277,5141,F,8,2005,2008,8,2
5237,4277,4880,M,8,2005,2005,0,0
5238,4403,,F,8,2005,2005,0,0
5239,4403,,M,8,2005,2005,0,0
5240,4403,,M,8,2005,2005,0,0
5241,4403,5142,F,8,2005,2009,1,0.2
5242,4159,4025,F,8,2005,2005,0,0
5243,4159,4025,M,8,2005,2005,0,0
5244,4159,,M,8,2005,2005,0,0
5245,4159,4714,M,8,2005,2007,1,0.33
5246,4159,4712,F,8,2005,2005,0,0
5247,4159,4712,F,8,2005,2009,12,2.4
5248,4461,5141,M,8,2005,2005,0,0
5249,4461,5141,M,8,2005,2005,0,0
5250,4461,5143,M,8,2005,2005,0,0
5251,4461,,M,8,2005,2005,0,0
5252,4461,4713,F,8,2005,2005,0,0
5253,4461,,F,8,2005,2005,0,0
5254,4461,,M,8,2005,2005,0,0
5255,4461,5144,M,8,2005,2005,0,0
5256,4461,4714,M,8,2005,2010,15,2.5
5257,4461,4714,F,8,2005,2005,0,0
5258,4461,,M,8,2005,2005,0,0
5259,4461,,M,8,2005,2005,0,0
5260,4784,,M,8,2005,2005,0,0
5261,4784,,M,8,2005,2005,0,0
5262,4479,4880,M,8,2005,2005,0,0
5263,4479,4880,M,8,2005,2005,0,0
5264,4479,4880,M,8,2005,2005,0,0
5265,4479,4880,F,8,2005,2007,7,2.33
5266,4479,5145,M,8,2005,2010,2,0.33
5267,4479,5145,M,8,,,,
5268,4479,5145,M,8,2005,2009,0,0
5269,4479,5145,M,8,2005,2006,0,0
5270,4794,5147,F,8,2005,2005,0,0
5271,4794,,M,8,2005,2005,0,0
5272,4794,5146,M,8,2005,2005,0,0
5273,4794,5147,M,8,2005,2005,0,0
5274,4794,,M,8,2005,2005,0,0
5275,4794,,M,8,2005,2007,1,0.33
5276,4794,,M,8,2005,2006,0,0
5277,4794,5167,F,8,2005,2005,0,0
5278,4794,,F,8,2005,2005,0,0
5279,4794,,M,8,2005,2006,2,1
5280,4725,4417,F,8,2005,2005,0,0
5281,4725,5106,M,8,2005,2005,0,0
5282,4725,5084,F,8,2005,2005,0,0
5283,4725,5144,M,8,2005,2005,0,0
5284,4725,5143,F,8,2005,2005,0,0
5285,4725,5144,F,8,2005,2005,0,0
5286,4725,5143,M,8,2005,2005,0,0
5288,4706,,M,8,2005,2005,0,0
5289,4706,,F,8,2005,2005,0,0
5290,4706,,F,8,2005,2005,0,0
5291,4474,5145,F,8,2005,2005,0,0
5292,4474,5145,F,8,2005,2005,0,0
5293,4474,,M,8,2005,2005,0,0
5294,4474,5145,F,8,2005,2006,0,0
5295,4474,5148,M,8,2005,2005,0,0
5296,4474,5145,F,8,2005,2005,0,0
5297,5074,,M,8,2005,2007,1,0.33
5298,5074,4000,M,8,2005,2007,4,1.33
5299,5074,,M,8,2005,2005,0,0
5300,5074,,F,8,2005,2005,0,0
5301,5074,4000,F,8,2005,2005,0,0
5302,5074,4000,M,8,2005,2005,0,0
5303,5075,4713,M,8,2005,2005,0,0
5304,5075,,F,8,2005,2009,9,1.8
5305,5075,4713,F,8,2005,2005,0,0
5306,5075,4713,M,8,2005,2006,0,0
5307,5103,4000,F,8,2005,2007,9,3
5309,5103,,F,8,2005,2005,0,0
5310,5050,,M,8,2005,2006,5,2.5
5311,5050,5149,M,8,2005,2006,0,0
5312,5050,,M,8,2005,2009,2,0.4
5313,5050,5149,M,8,2005,2006,0,0
5314,4709,4717,F,8,2005,2005,0,0
5315,4709,,M,8,2005,2008,0,0
5316,4709,,M,8,2005,2005,0,0
5317,5150,,M,8,2005,2005,0,0
5318,5150,5157,M,8,2005,2009,13,2.6
5319,5005,5144,F,8,2005,2005,0,0
5320,5005,5093,M,8,2005,2005,0,0
5321,5005,5144,M,8,2005,2005,0,0
5322,5005,,M,8,2005,2005,0,0
5323,5005,5144,F,8,2005,2005,0,0
5324,5005,5093,F,8,2005,2007,12,4
5325,5005,5144,M,8,2005,2005,0,0
5326,5005,5144,M,8,2005,2006,0,0
5327,5005,,F,8,2005,2005,0,0
5328,4157,4404,M,8,2005,2005,0,0
5329,4157,4404,M,8,2005,2007,0,0
5330,4157,4404,F,8,2005,2008,5,1.25
5331,4157,4404,F,8,2005,2005,0,0
5332,5138,4714,F,8,2005,2005,0,0
5333,5138,4714,F,8,2005,2005,0,0
5334,5138,4714,F,8,2005,2005,0,0
5335,5138,4714,M,8,2005,2005,0,0
5336,5151,,M,8,2005,2005,0,0
5337,5151,4712,F,8,2005,2008,9,2.25
5338,5151,,M,8,2005,2005,0,0
5339,5029,4713,F,8,2005,2005,0,0
5340,5029,5092,F,8,2005,2005,0,0
5341,5029,4713,F,8,2005,2005,0,0
5342,5029,5092,M,8,2005,2006,6,3
5343,4496,4013,F,8,2005,2005,0,0
5344,4496,,F,8,2005,2005,0,0
5345,4496,4413,F,8,2005,2005,0,0
5346,4496,,M,8,2005,2005,0,0
5347,4496,,M,8,2005,2008,5,1.25
5348,4496,4013,M,8,2005,2007,0,0
5349,4496,,M,8,2005,2005,0,0
5350,4496,4013,F,8,2005,2006,3,1.5
5351,2432,,M,8,2005,2005,0,0
5352,2432,4409,M,8,2005,2005,0,0
5353,2432,,M,8,2005,2005,0,0
5354,2855,5152,F,8,2005,2005,0,0
5355,2855,,F,8,2005,2005,0,0
5356,3216,4717,F,8,2005,2005,0,0
5357,3216,4534,F,8,2005,2005,0,0
5358,2773,5153,M,8,2005,2005,0,0
5359,2773,,M,8,2005,2005,0,0
5363,3864,4580,M,8,2005,2005,0,0
5364,3864,4580,F,8,2005,2005,0,0
5365,3864,4580,F,8,2005,2005,0,0
5366,3864,4580,M,8,2005,2005,0,0
5367,4848,4776,F,8,2005,2010,27,4.17
5368,4848,4776,F,8,2005,2009,7,1.4
5369,4848,4776,M,8,2005,2006,0,0
5370,4849,,F,8,2005,2005,0,0
5371,4849,4776,M,8,2005,2005,0,0
5372,4849,,F,8,2005,2005,0,0
5373,4849,4580,F,8,2005,2005,0,0
5374,4123,,F,8,2005,2005,0,0
5375,4123,4013,F,8,2005,2007,3,1
5376,4123,4776,M,8,2005,2005,0,0
5377,4747,4013,M,8,2005,2005,0,0
5378,4747,4013,M,8,2005,2005,0,0
5379,4747,,M,8,2005,2005,0,0
5380,4747,,F,8,2005,2008,7,1.75
5381,4747,,M,8,2005,2006,0,0
5382,4747,,F,8,2005,2009,7,1.4
5383,4893,5154,F,8,2005,2005,0,0
5384,4893,5155,F,8,2005,2005,0,0
5385,4893,5155,M,8,2005,2005,0,0
5386,4778,3784,F,8,2005,2005,0,0
5387,4778,5153,F,8,2005,2005,0,0
5388,4778,5153,M,8,2005,2006,3,1.5
5389,2773,3865,M,8,2005,2005,0,0
5390,4900,5153,F,8,2005,2005,0,0
5391,4900,5153,F,8,2005,2005,0,0
5392,4900,5153,M,8,2005,2005,0,0
5393,4900,,F,8,2005,2005,0,0
5394,4900,,F,8,2005,2005,0,0
5395,4571,4190,F,8,2005,2005,0,0
5396,4571,,M,8,2005,2005,0,0
5397,4571,4534,M,8,2005,2005,0,0
5398,4571,5097,M,8,2005,2005,0,0
5399,4571,,F,8,2005,2005,0,0
5400,4571,,M,8,2005,2005,0,0
5401,4571,,M,8,2005,2005,0,0
5402,4571,,M,8,2005,2005,0,0
5403,4523,4776,F,8,2005,2005,0,0
5404,4523,4776,F,8,2005,2005,0,0
5405,4523,4776,F,8,2005,2005,0,0
5406,4549,,F,8,2005,2005,0,0
5407,4549,4580,M,8,2005,2005,0,0
5408,4549,4580,F,8,2005,2006,0,0
5409,4040,,M,8,2005,2005,0,0
5410,4040,,F,8,2005,2006,0,0
5411,4040,,M,8,2005,2005,0,0
5412,4041,4413,M,8,2005,2006,0,0
5413,4041,4013,M,8,2005,2006,0,0
5414,4041,4534,F,8,2005,2010,9,1.5
5415,4552,5121,F,8,2005,2005,0,0
5416,4552,3784,M,8,2005,2005,0,0
5417,4552,,F,8,2005,2005,0,0
5418,4868,4413,M,8,2005,2005,0,0
5419,4868,5152,M,8,2005,2005,0,0
5420,4868,3865,F,8,2005,2005,0,0
5421,4050,4776,M,8,,,,
5422,4050,4776,M,8,2005,2006,0,0
5423,4050,4776,M,8,2005,2005,0,0
5424,4050,4776,M,8,2005,2005,0,0
5425,4051,,F,8,2005,2006,3,1.5
5426,4051,,F,8,2005,2007,7,2.33
5427,4051,,M,8,2005,2006,0,0
5428,4722,,M,8,2005,2005,0,0
5429,4722,,F,8,2005,2005,0,0
5430,4722,5153,F,8,2005,2007,0,0
5431,4722,5153,F,8,2005,2006,0,0
5432,4722,5180,F,8,2005,2008,1,0.25
5433,5056,5121,F,8,2005,2005,0,0
5434,2761,5153,F,8,2005,2005,0,0
5435,2761,,M,8,2005,2005,0,0
5436,4707,5156,F,8,2005,2005,0,0
5437,4707,4534,M,8,2005,2006,0,0
5438,4707,,F,8,2005,2005,0,0
5439,5071,4413,M,8,2005,2010,6,1
5440,5071,3865,F,8,2005,2008,3,0.75
5441,5071,3865,M,8,2005,2007,0,0
5442,5018,,F,8,2005,2005,0,0
5443,5018,,M,8,2005,2005,0,0
5444,5008,,F,8,2005,2005,0,0
5445,5008,4409,F,8,2005,2005,0,0
5446,5008,4409,M,8,2005,2005,0,0
5447,5094,3865,M,8,2005,2009,5,1
5448,5094,5180,M,8,2005,2005,0,0
5449,5094,5153,F,8,2005,2009,9,1.8
5450,2727,,M,8,2005,2005,0,0
5451,2727,,F,8,2005,2005,0,0
5452,2727,,M,8,2005,2005,0,0
5453,4743,4409,F,8,2005,2006,0,0
5454,4743,4409,M,8,2005,2005,0,0
5455,4743,,M,8,2005,,0,0
5457,,,M,8,,,,
5458,,4005,M,8,,,,
5460,4868,5177,F,8,2005,2007,4,1.33
5461,4868,5170,M,8,2005,2007,2,0.67
5462,4868,5170,M,8,2005,2006,1,0.5
5463,4868,5170,F,8,2005,2005,0,0
5464,4868,5170,F,8,2005,2006,0,0
5465,,5158,M,8,,,,
5466,,4006,M,8,,,,
5468,,,M,8,,,,
5469,,,M,660,,,,
5470,,,M,8,,,,
5471,,,M,8,,,,
5472,,,M,8,,,,
5473,,,M,8,,,,
5475,,,F,8,,,,
5476,,,F,8,,,,
5480,,,M,8,,,,
5481,,,M,8,,,,
5482,,,M,8,,,,
5483,,,M,8,,,,
5484,,,M,8,,,,
5485,,,F,8,,,,
5486,,,F,8,,,,
5487,,,M,8,,,,
5488,,,F,8,,,,
5489,,,M,8,,,,
5490,,,M,8,,,,
5491,,,M,8,,,,
5492,,,F,8,,,,
5493,,,M,8,,,,
5494,,,M,8,,,,
5496,,,M,8,,,,
5497,,,F,8,,,,
5498,,,M,8,,,,
5499,,,M,8,,,,
5501,4706,4713,M,8,2005,2007,6,2
5506,,,M,8,,,,
5508,,,F,8,,,,
5510,,,M,8,,,,
5513,5074,,F,8,2005,2005,0,0
5514,,,M,8,,,,
5515,,,M,8,,,,
5518,,,M,8,,,,
5521,,,M,8,,,,
5522,,,M,8,,,,
5523,,,M,8,,,,
5524,,,M,8,,,,
5525,,,M,8,,,,
5526,,,M,8,,,,
5527,,,M,8,,,,
5528,,,M,8,,,,
5530,,,M,8,,,,
5531,,,M,8,,,,
5532,,,M,8,,,,
5533,,,M,8,,,,
5534,,,M,8,,,,
5535,,,M,8,,,,
5600,,,M,8,,,,
5601,,,M,8,,,,
5602,,,M,8,,,,
5603,,,M,8,,,,
5604,,,F,8,,,,
5605,,5297,F,8,,,,
5608,,,M,8,,,,
5609,4159,4712,M,8,2006,2006,0,0
5610,4159,4712,M,8,2006,2006,0,0
5611,4159,4712,M,8,2006,2006,0,0
5612,4159,5142,F,8,2006,2006,0,0
5613,4461,5142,M,8,2006,2006,0,0
5614,4461,5142,F,8,2006,2006,0,0
5615,4461,5142,F,8,2006,2007,0,0
5616,4461,5142,M,8,2006,2006,0,0
5617,4479,5164,F,8,2006,2006,0,0
5618,4794,5521,F,8,2006,2006,0,0
5619,4794,5521,F,8,2006,2006,0,0
5620,4794,5521,F,8,2006,2006,0,0
5621,4794,5521,F,8,2006,2006,0,0
5622,5162,5342,F,8,2006,2007,0,0
5623,5162,5473,F,8,2006,2006,0,0
5624,5162,5140,F,8,2006,2006,0,0
5625,5162,5342,F,8,2006,2006,0,0
5626,4474,5149,F,8,2006,2006,0,0
5627,4474,5149,M,8,2006,2006,0,0
5628,4474,5522,F,8,2006,2006,0,0
5629,4474,5522,M,8,2006,2006,0,0
5630,5074,5166,F,8,2006,2006,0,0
5631,5074,5457,F,8,2006,2007,4,2
5632,5074,5480,F,8,2006,2006,0,0
5633,5074,5166,F,8,2006,2006,0,0
5634,5103,5122,M,8,2006,2007,0,0
5635,5103,5279,M,8,2006,2006,0,0
5636,5103,5279,F,8,2006,2006,0,0
5637,5050,5481,F,8,2006,2006,0,0
5638,5050,5523,M,8,2006,2006,0,0
5639,5050,5523,M,8,2006,2006,0,0
5640,5050,5523,M,8,2006,2006,0,0
5641,5050,5524,M,8,2006,2006,0,0
5642,5050,5122,M,8,2006,2006,0,0
5643,5050,4404,F,8,2006,2006,0,0
5644,5050,5524,M,8,2006,2006,0,0
5645,5265,5165,F,8,2006,2006,0,0
5646,5265,5524,M,8,2006,2006,0,0
5647,5265,5524,F,8,2006,2006,0,0
5648,5265,5524,F,8,2006,2006,0,0
5649,5235,5165,F,8,2006,2006,0,0
5650,5235,5310,M,8,2006,2006,0,0
5651,5235,5310,F,8,2006,2006,0,0
5652,5235,5310,F,8,2006,2009,7,1.75
5653,5304,5298,M,8,2006,2006,0,0
5654,5304,5298,F,8,2006,2006,0,0
5655,5304,5298,F,8,2006,2006,0,0
5656,5247,5310,F,8,,,,
5657,5247,5310,M,8,2006,2006,0,0
5658,5247,4712,M,8,2006,2006,0,0
5659,5204,5482,F,8,2006,2006,0,0
5660,5204,5523,M,8,2006,2007,0,0
5661,5204,4404,M,8,2006,2007,1,0.5
5662,5200,5483,M,8,2006,2006,0,0
5663,5200,5483,F,8,2006,2006,0,0
5664,5200,5483,M,8,2006,2006,0,0
5665,5200,5484,M,8,2006,2007,0,0
5666,5226,5523,M,8,2006,2006,0,0
5667,5226,5523,M,8,2006,2006,0,0
5668,4161,5523,M,8,2006,2006,0,0
5669,4161,5523,M,8,2006,2006,0,0
5670,4161,5142,F,8,2006,2007,4,2
5671,4161,5142,F,8,2006,2006,0,0
5672,5485,5525,F,8,2006,2007,0,0
5673,5485,5526,M,8,2006,2006,0,0
5674,5485,5167,F,8,2006,2006,0,0
5675,5476,5483,M,8,2006,2006,0,0
